train/loss_critic,errors,rollout/actions_std,rollout/episode_steps,rollout/return_history,reference_Q_std,total/epochs,train/loss_actor,rollout/return,reference_actor_Q_mean,success rate,rollout/goal_tolerance,total/steps_per_second,rollout/Q_mean,rollout/actions_mean,total/duration,reference_action_std,rollout/episodes,total/episodes,total/steps,reference_Q_mean,rollout/error,reference_actor_Q_std,reference_action_mean,train/param_noise_distance
0.02993237,0.004230889686546154,0.7710023,8.67575229702497,-6.55,3.1087725,1,1.5324115,-7.677169791986884,-1.6093249,1.0,0.00725,23.370925920307908,-3.382321,0.004756923,21736.32323050499,0.86118704,58554,58554,507998,-2.2739005,0.00245,3.0900743,0.056531597,0.0
0.030467577,0.004487976905099622,0.77095723,8.678157979983974,-9.02,3.1014168,1,1.529299,-7.679573082365779,-1.6303203,1.0,0.00724,23.370887729174676,-3.3830218,0.0048004445,21779.147026777267,0.8640879,58653,58653,508998,-2.3071039,0.00634,3.072816,0.05988358,0.0
0.029786823,0.0040380571676478134,0.77092695,8.67847054419222,-7.35,3.117494,1,1.5214423,-7.67988292550114,-1.6544325,1.0,0.00722,23.371830520851635,-3.3830643,0.0047668163,21821.055032253265,0.85914034,58766,58766,509998,-2.3162644,0.16468,3.087844,0.06732463,0.0
0.030867523,0.004244385254315141,0.77089286,8.678022519233055,-7.44,3.1198747,1,1.5376701,-7.679432094152811,-1.637109,1.0,0.00721,23.372099797063395,-3.3833582,0.004743854,21863.589683294296,0.86197615,58883,58883,510998,-2.3051422,0.07259,3.1077754,0.07737527,0.0
0.031599317,0.004348259444534245,0.77087224,8.680122064931762,-8.87,3.1031256,1,1.5512129,-7.681529202339578,-1.6103873,1.0,0.00719,23.373395809176984,-3.3846016,0.0047167223,21905.161072015762,0.86388105,58985,58985,511998,-2.2785351,0.20601,3.0788736,0.07340374,0.0
0.03032629,0.004405849867600892,0.77083546,8.682995362063712,-9.69,3.0993237,1,1.5023894,-7.684400284369816,-1.6044738,1.0,0.00718,23.37387242082944,-3.3857756,0.00473775,21947.497220993042,0.8623572,59078,59078,512998,-2.2608452,0.01196,3.0836208,0.052510694,0.0
0.031232052,0.003991175772452918,0.7707927,8.685395157065852,-8.92,3.1162014,1,1.5637287,-7.686797681610031,-1.6077647,1.0,0.00716,23.374124195645223,-3.386907,0.004762058,21990.043164730072,0.8672202,59179,59179,513998,-2.2848887,0.10481,3.0966535,0.046776175,0.0
0.03113812,0.004343168075238379,0.77076334,8.683534271983813,-7.08,3.1228611,1,1.5591841,-7.684933816710227,-1.5943617,1.0,0.00715,23.375118220156004,-3.3867688,0.004614836,22031.88857269287,0.8632173,59305,59305,514998,-2.2565713,0.09779,3.0967743,0.05890591,0.0
0.030565806,0.0039477030405904515,0.77073306,8.685716690514267,-8.98,3.131532,1,1.5278769,-7.687113879303089,-1.6284637,1.0,0.00714,23.375592459120384,-3.3877974,0.0045575285,22074.221258878708,0.8668763,59405,59405,515998,-2.2925491,0.01736,3.1106052,0.0449176,0.0
0.03236502,0.004399431531389637,0.7706942,8.688183789052653,-9.1,3.1336553,1,1.5335201,-7.689578676705376,-1.6468914,1.0,0.00712,23.3766389544667,-3.3884933,0.0044902717,22116.01081776619,0.86489636,59503,59503,516998,-2.309855,0.14779,3.1020598,0.053076904,0.0
0.031290073,0.00428507395141874,0.7706611,8.689234072533297,-8.16,3.1301265,1,1.5241687,-7.690626362934881,-1.5892396,1.0,0.00711,23.377418228578172,-3.3887901,0.004466379,22158.04991531372,0.86851704,59614,59614,517998,-2.263987,0.00637,3.1048605,0.04931097,0.0
0.029841386,0.004215933785026011,0.77063924,8.690192729525627,-8.07,3.1236303,1,1.5639977,-7.691582525409823,-1.6018442,1.0,0.00709,23.378837997950985,-3.3892376,0.0043456503,22199.478008508682,0.8633083,59721,59721,518998,-2.2823582,0.01777,3.098814,0.069327615,0.0
0.03140351,0.004119076743810175,0.7706158,8.691677670616945,-8.32,3.1361017,1,1.5434978,-7.693065004095141,-1.6303624,1.0,0.00708,23.37908688209783,-3.3902602,0.004434656,22242.01495218277,0.86265916,59827,59827,519998,-2.2991252,0.07109,3.1168084,0.079931,0.0
0.02850566,0.004269671667439856,0.77057946,8.692483523817469,-8.08,3.1319044,1,1.5549511,-7.69386835738717,-1.6132107,1.0,0.00707,23.379210108717086,-3.3908901,0.004496587,22284.67076420784,0.8644002,59935,59935,520998,-2.2885733,0.09806,3.118022,0.0607662,0.0
0.0297837,0.004385010744485195,0.7705597,8.693559401075932,-8.27,3.120264,1,1.5523053,-7.694941789776986,-1.6127164,1.0,0.00705,23.38052045266474,-3.390896,0.0044478495,22326.192483901978,0.8655438,60041,60041,521998,-2.2851024,0.06643,3.10142,0.05080676,0.0
0.033708464,0.004354872625340278,0.7705296,8.695263271651122,-8.62,3.131459,1,1.551804,-7.696643224100953,-1.5956328,1.0,0.00704,23.38177352545713,-3.3911512,0.0044831154,22367.764337062836,0.862088,60147,60147,522998,-2.2759953,0.0777,3.0949981,0.038790103,0.0
0.029038219,0.004162136009811253,0.7705032,8.69561898440093,-8.08,3.1183116,1,1.5771152,-7.696996349153667,-1.6232519,1.0,0.00702,23.382915093240815,-3.391442,0.004430995,22409.438596963882,0.86158484,60260,60260,523998,-2.284299,0.04194,3.094605,0.081615895,0.0
0.032560784,0.004217376224223379,0.7704881,8.694832726068235,-7.54,3.1215086,1,1.533339,-7.696207353428288,-1.5985897,1.0,0.00701,23.384470618990445,-3.3911297,0.0043258406,22450.711352586746,0.8600453,60380,60380,524998,-2.2695165,0.01581,3.1091034,0.072761714,0.0
0.03277651,0.0039800478511448365,0.7704525,8.697007275132275,-9.01,3.1473174,1,1.5667557,-7.698379629629629,-1.6205754,1.0,0.007,23.385434893431267,-3.392619,0.0043710642,22492.547279834747,0.8623202,60480,60480,525998,-2.297049,0.03492,3.1289892,0.06964228,0.0
0.031509176,0.004305306718383048,0.7704012,8.695602673046778,-7.15,3.1427205,1,1.5288461,-7.696972197013448,-1.6259748,1.0,0.00698,23.385474958214747,-3.3924766,0.004393126,22535.270330905914,0.8571407,60605,60605,526998,-2.2974854,0.04664,3.1234589,0.074509315,0.0
0.030687513,0.004176047891836526,0.77035195,8.695410154641722,-7.47,3.1494262,1,1.5556184,-7.696777062301345,-1.6002805,1.0,0.00697,23.384950265846143,-3.3920176,0.004460371,22578.538504362106,0.86052305,60721,60721,527998,-2.2676115,0.23058,3.1407907,0.075964384,0.0
0.030247662,0.004206078139004775,0.7703268,8.69544348740877,-7.7,3.13129,1,1.5318816,-7.696807811164442,-1.5895855,1.0,0.00695,23.384689037460888,-3.3920684,0.0044309753,22621.553750514984,0.85716563,60836,60836,528998,-2.2665539,0.03189,3.1153674,0.07427257,0.0
0.0314685,0.004098886578968985,0.770296,8.696519698734884,-8.05,3.1334531,1,1.5053697,-7.69788162709417,-1.5955505,1.0,0.00694,23.385525460481972,-3.3921583,0.004447098,22663.506145954132,0.8647953,60943,60943,529998,-2.2629528,0.04058,3.1215558,0.045673013,0.0
0.030186133,0.00423681558821143,0.7702355,8.695778199921394,-7.71,3.1559834,1,1.5249809,-7.697137429582078,-1.6189036,1.0,0.00693,23.386588676097023,-3.391844,0.004404399,22705.23535323143,0.86288506,61064,61064,530998,-2.2815483,0.06993,3.126768,0.05629166,0.0
0.031004598,0.004068511701771236,0.7701963,8.696024584804498,-7.9,3.1511064,1,1.5357052,-7.6973813260102,-1.5469877,1.0,0.00691,23.386383244042758,-3.392217,0.004401019,22748.19472718239,0.8680714,61176,61176,531998,-2.21588,0.03874,3.1262343,0.05701813,0.0
0.031592384,0.004121972787385761,0.770171,8.695221625854446,-7.26,3.1648493,1,1.5303452,-7.696575688859161,-1.6439731,1.0,0.0069,23.38745348912287,-3.3923004,0.0043132417,22789.911704063416,0.8653589,61297,61297,532998,-2.3185515,0.10289,3.1364207,0.064284354,0.0
0.0303214,0.003920287484215054,0.77013654,8.696861614631684,-8.69,3.1390808,1,1.5256118,-7.698213384146838,-1.5668006,1.0,0.00688,23.385483334780595,-3.3928702,0.004222977,22834.593254089355,0.862449,61401,61401,533998,-2.2382393,0.08428,3.1173987,0.06552192,0.0
0.031471044,0.004147265714078719,0.7701146,8.699970728851595,-9.55,3.1800928,1,1.5400699,-7.7013204540280356,-1.6196074,1.0,0.00687,23.38627461766256,-3.3941805,0.004215801,22876.580761432648,0.862283,61494,61494,534998,-2.2836072,0.13633,3.1516645,0.07059287,0.0
0.031607736,0.0040203304874908904,0.7700962,8.700543787030274,-7.77,3.1662712,1,1.5894853,-7.7018910802694585,-1.6053822,1.0,0.00686,23.387158547120812,-3.3944447,0.0042266254,22918.474637269974,0.86451983,61605,61605,535998,-2.275082,0.19459,3.1350586,0.07093174,0.0
0.030553475,0.0038813623599477627,0.77007556,8.702400051857975,-8.54,3.1484742,1,1.5340747,-7.703745118057919,-1.6054621,1.0,0.00684,23.387779238005624,-3.3956847,0.0043367334,22960.623774290085,0.86380386,61707,61707,536998,-2.2675781,0.04054,3.1253726,0.06931185,0.0
0.031107718,0.003995308783835119,0.7700367,8.700742322061036,-6.97,3.161916,1,1.5453775,-7.70208464735659,-1.58587,1.0,0.00683,23.388769582250145,-3.3956265,0.004299258,23002.407121419907,0.8594922,61833,61833,537998,-2.2606533,0.15489,3.1378136,0.054492135,0.0
0.032395698,0.003816742804735708,0.77002543,8.700327678326419,-7.08,3.1750808,1,1.485126,-7.7016674468531585,-1.568381,1.0,0.00682,23.389445640456522,-3.3957243,0.0042462875,23044.49657702446,0.85779625,61951,61951,538998,-2.2448256,0.07029,3.165425,0.06379735,0.0
0.03240119,0.004116325130139295,0.7699977,8.702962318279987,-9.48,3.1571698,1,1.5477825,-7.704300035457564,-1.5589093,1.0,0.0068,23.390566376709433,-3.3960354,0.004091591,23086.14470052719,0.8628192,62046,62046,539998,-2.2177038,0.00842,3.1364498,0.05286775,0.0
0.03203066,0.003959977166589488,0.7699753,8.70502671043316,-8.91,3.1679432,1,1.5334903,-7.706362232091137,-1.5702127,1.0,0.00679,23.39023032892536,-3.3977077,0.0040107174,23129.229271888733,0.8595304,62148,62148,540998,-2.2621083,0.00635,3.1434646,0.074200034,0.0
0.02916061,0.004219282984405382,0.76995635,8.704138495880775,-7.77,3.146659,1,1.5390282,-7.705471422377106,-1.5587702,1.0,0.00678,23.390600845326766,-3.397499,0.0038571388,23171.615110874176,0.8596873,62269,62269,541998,-2.2289686,0.02286,3.1226525,0.060039397,0.0
0.031954173,0.004216456074736514,0.7699225,8.704632895158705,-8.28,3.159552,1,1.5284851,-7.7059634498236615,-1.5624473,1.0,0.00676,23.391709393602163,-3.3974967,0.0039306893,23213.26718211174,0.8545515,62380,62380,542998,-2.2395835,0.0856,3.1283336,0.09052058,0.0
0.032550644,0.0037416584860110896,0.76988506,8.707002801120447,-9.03,3.177585,1,1.5241847,-7.708331332533013,-1.5864751,1.0,0.00675,23.392268022768594,-3.3981435,0.003969045,23255.461995840073,0.8632191,62475,62475,543998,-2.2688117,0.09391,3.1620543,0.072667204,0.0
0.033801768,0.0037059535905336637,0.7698675,8.708879975710701,-8.65,3.1783006,1,1.5063378,-7.710206299237764,-1.606709,1.0,0.00673,23.39227407148204,-3.3994126,0.0040973886,23298.205139636993,0.86366516,62579,62579,544998,-2.2769303,0.03485,3.1587532,0.05174942,0.0
0.03175219,0.004169291968555326,0.76982605,8.709769014803472,-8.43,3.1626172,1,1.5291417,-7.711093032159265,-1.5622742,1.0,0.00672,23.392602491910093,-3.3995347,0.004097478,23340.626601457596,0.86295754,62688,62688,545998,-2.20982,0.01507,3.1413906,0.05958199,0.0
0.031561133,0.0037936735126939646,0.7698203,8.71053888782725,-8.44,3.1766284,1,1.5394784,-7.711860628065482,-1.5705533,1.0,0.00671,23.393301813678992,-3.4003835,0.0040051136,23382.67613339424,0.8666918,62796,62796,546998,-2.2502909,0.07094,3.154815,0.06920603,0.0
0.029901138,0.00439249350763448,0.76978856,8.709472345835982,-6.84,3.1656864,1,1.5488908,-7.7107914812460265,-1.5536304,1.0,0.00669,23.394454056273936,-3.3997796,0.0039574425,23424.269644498825,0.8631879,62920,62920,547998,-2.2352548,0.00381,3.1349003,0.051414173,0.0
0.029867996,0.0040799252290792485,0.7697686,8.710138029509757,-7.93,3.1783307,1,1.5331624,-7.711454862763763,-1.5810254,1.0,0.00668,23.395579546405447,-3.3999224,0.0039124815,23465.88589143753,0.86025566,63030,63030,548998,-2.2454317,0.00322,3.1432614,0.054221466,0.0
0.030596519,0.0039726058067308945,0.7697432,8.713355513307985,-9.46,3.1875403,1,1.561035,-7.714670468948036,-1.5915174,1.0,0.00667,23.394697081550408,-3.4007392,0.0038262883,23509.51577115059,0.8579838,63120,63120,549998,-2.2764287,0.15038,3.1550698,0.05368105,0.0
0.030983005,0.003909923120695548,0.769729,8.715386197187554,-9.04,3.1916904,1,1.5278507,-7.716699093626916,-1.542599,1.0,0.00665,23.39501399395548,-3.4019892,0.0038074474,23551.94145822525,0.86488956,63219,63219,550998,-2.2142668,0.03261,3.1682513,0.04661372,0.0
0.03199643,0.0036720396236011492,0.7697029,8.715000710485182,-6.97,3.1930606,1,1.5647209,-7.716311160932788,-1.6004758,1.0,0.00664,23.395934390245436,-3.4018817,0.003718324,23593.757393598557,0.8613284,63337,63337,551998,-2.2838156,0.11364,3.1790102,0.06851848,0.0
0.031274553,0.004099610544580894,0.7696662,8.71813466601504,-9.69,3.1922915,1,1.5228336,-7.719443174473049,-1.5509441,1.0,0.00663,23.396840538101507,-3.4025424,0.0037395912,23635.584432840347,0.8629096,63431,63431,552998,-2.2275798,0.00551,3.163749,0.06100775,0.0
0.031123025,0.004113504134969675,0.769629,8.717545239968528,-7.29,3.215827,1,1.564979,-7.718851298190401,-1.5698237,1.0,0.00661,23.3987106457487,-3.402656,0.0036951692,23676.432790994644,0.86523753,63550,63550,553998,-2.2573848,0.0039,3.1880782,0.078679375,0.0
0.029720936,0.003893643942019131,0.7695985,8.717775124878264,-7.86,3.205051,1,1.5419012,-7.719078885363325,-1.5501668,1.0,0.0066,23.39824936161824,-3.403072,0.0037709163,23719.63779950142,0.86512864,63662,63662,554998,-2.231683,0.04825,3.1883075,0.05844317,0.0
0.031023195,0.0037773738457701315,0.76955473,8.717434932580746,-7.5,3.1993368,1,1.5127689,-7.71873628096582,-1.5709724,1.0,0.00659,23.398770921255444,-3.4029942,0.0036890847,23761.846375226974,0.8618866,63780,63780,555998,-2.235143,0.04646,3.182111,0.069140896,0.0
0.030447744,0.004216695422780716,0.76951116,8.718303906836965,-8.27,3.2092783,1,1.5267661,-7.719603055346857,-1.5469708,1.0,0.00658,23.40026278727599,-3.402882,0.003656984,23803.066019535065,0.8617769,63888,63888,556998,-2.2168028,0.09639,3.1832051,0.059252083,0.0
0.031899773,0.0037648094904310253,0.7694912,8.719621202650332,-8.53,3.1849241,1,1.5339534,-7.720918239779973,-1.5594528,1.0,0.00656,23.395896562918253,-3.4033566,0.0035259635,23850.250769376755,0.86429816,63992,63992,557998,-2.237258,0.05322,3.1615977,0.05213367,0.0
0.031592093,0.004107387781854389,0.769472,8.720053037984556,-7.73,3.195016,1,1.5399864,-7.721347788784026,-1.5407668,1.0,0.00655,23.395332365709905,-3.4034898,0.0033636692,23893.569506168365,0.8661361,64105,64105,558998,-2.222887,0.01451,3.1679986,0.06634321,0.0
0.034524962,0.003762838201578848,0.7694279,8.719659929619134,-7.41,3.2322266,1,1.5471141,-7.720952321634331,-1.5741785,1.0,0.00654,23.39420610702908,-3.4029226,0.0033930049,23937.465432167053,0.86750716,64222,64222,559998,-2.2548966,0.00793,3.2074404,0.07425577,0.0
0.031326827,0.003883715107117422,0.7694031,8.71995026035595,-8.07,3.211903,1,1.541026,-7.721240382373514,-1.5219147,1.0,0.00652,23.3945101691388,-3.4035783,0.003400005,23979.899384260178,0.86160314,64335,64335,560998,-2.2152643,0.06571,3.1986105,0.07712588,0.0
0.030519404,0.0037821468104857407,0.76937723,8.721932520098084,-8.93,3.1958315,1,1.5123721,-7.723220659900052,-1.5359299,1.0,0.00651,23.395925316824133,-3.403863,0.0033136006,24021.19139933586,0.8638565,64434,64434,561998,-2.1990929,0.03684,3.1666515,0.08758128,0.0
0.030620415,0.0038043221724827023,0.76933026,8.721785874734707,-7.62,3.2000442,1,1.5208267,-7.7230716797570915,-1.5183594,1.0,0.0065,23.3949074534757,-3.4035351,0.0033488385,24064.98085618019,0.85799015,64551,64551,562998,-2.18579,0.00308,3.1678274,0.090053864,0.0
0.032824732,0.004083727537944382,0.7693139,8.720494781600308,-7.2,3.212676,1,1.4962263,-7.721778121376111,-1.5241847,1.0,0.00648,23.395348086483306,-3.4035382,0.003307507,24107.271151304245,0.8593108,64675,64675,563998,-2.2091389,0.06664,3.189608,0.08170674,0.0
0.033767,0.0037747678897515702,0.7692761,8.721527584822944,-8.25,3.2240913,1,1.5279437,-7.722808804914946,-1.5241349,1.0,0.00647,23.396398348012507,-3.4046469,0.0033283755,24148.93060016632,0.8678727,64782,64782,564998,-2.2020543,0.1222,3.198675,0.055972084,0.0
0.034861136,0.0038825563845148515,0.76926804,8.723969973950707,-9.12,3.2410839,1,1.56144,-7.725249317940102,-1.5517786,1.0,0.00646,23.396061680979816,-3.4055061,0.0032638782,24192.020337343216,0.861724,64877,64877,565998,-2.2263432,0.02731,3.2116039,0.08208245,0.0
0.032931138,0.003826173439985374,0.7692321,8.725224670688169,-8.52,3.2133007,1,1.5473623,-7.726501908162009,-1.5051866,1.0,0.00645,23.395472688372845,-3.4062483,0.0033397686,24235.37269592285,0.8606492,64984,64984,566998,-2.1896353,0.00517,3.1905756,0.08110439,0.0
0.0312526,0.003977368563129019,0.7692098,8.725765815589762,-8.14,3.2396808,1,1.5563468,-7.727040894706117,-1.5353869,1.0,0.00643,23.396562755419282,-3.40638,0.0035148086,24276.984869003296,0.8653394,65094,65094,567998,-2.219532,0.0521,3.2095509,0.042321026,0.0
0.03383893,0.0038184386092262146,0.76918966,8.72745260445426,-8.67,3.242559,1,1.5056545,-7.728725688692558,-1.5454425,1.0,0.00642,23.397780136366226,-3.4074116,0.0034995528,24318.46084046364,0.86322814,65196,65196,568998,-2.2337158,0.14093,3.2156954,0.08031153,0.0
0.031644776,0.003625865018434432,0.7691541,8.72848108050166,-8.07,3.2235508,1,1.5133352,-7.729752078771266,-1.5240262,1.0,0.00641,23.399246209817022,-3.407626,0.0034409657,24359.6735932827,0.8683626,65303,65303,569998,-2.2020545,0.14153,3.1953485,0.051059376,0.0
0.03304192,0.0038856022275773026,0.76912266,8.73048224824929,-8.97,3.2279296,1,1.5374576,-7.731751322589523,-1.5205379,1.0,0.00639,23.40072370105864,-3.4088151,0.0034575306,24400.86927628517,0.86447555,65402,65402,570998,-2.1992126,0.10731,3.196386,0.06320662,0.0
0.034701318,0.0042024475486033995,0.76910216,8.73122071102563,-7.43,3.2711575,1,1.541559,-7.732487673825769,-1.5205171,1.0,0.00638,23.401754316983897,-3.4096363,0.003489243,24442.52649831772,0.8634904,65511,65511,571998,-2.19449,0.04349,3.2424946,0.07522595,0.0
0.03219701,0.003903336515317919,0.7690645,8.732728796769031,-8.67,3.2407727,1,1.531774,-7.733993751428789,-1.4867148,1.0,0.00637,23.402273693268025,-3.410339,0.003557907,24484.71492600441,0.86896944,65615,65615,572998,-2.1652415,0.03723,3.2215848,0.060738564,0.0
0.03347799,0.003911085493542052,0.7690417,8.733491570811271,-8.36,3.237439,1,1.5399241,-7.734754427606354,-1.5024147,1.0,0.00636,23.402126988932675,-3.4108274,0.0034924534,24527.59957551956,0.86941254,65724,65724,573998,-2.1723926,0.0047,3.2188134,0.05553625,0.0
0.035713423,0.003750951928824107,0.76901126,8.732849353765776,-7.01,3.2506235,1,1.5538592,-7.7341099281624475,-1.531817,1.0,0.00634,23.402363446712904,-3.4109347,0.0034521355,24570.082475185394,0.8618182,65843,65843,574998,-2.2085018,0.02937,3.219785,0.082000345,0.0
0.03187772,0.0038679042272922438,0.7689748,8.734551520206232,-8.92,3.2448623,1,1.5314832,-7.735810144817651,-1.5138879,1.0,0.00633,23.402816721028522,-3.4112694,0.0034005817,24612.336492061615,0.86421233,65945,65945,575998,-2.2005982,0.00318,3.2311666,0.07651085,0.0
0.032270838,0.003792280344708947,0.7689429,8.735019832258455,-8.21,3.2482913,1,1.5296783,-7.736276379931571,-1.4990258,1.0,0.00632,23.402225454340563,-3.4111488,0.003412365,24655.689311504364,0.8631465,66054,66054,576998,-2.187169,0.01103,3.221978,0.0601,0.0
0.032322943,0.0036745970191834777,0.7688909,8.735442138830535,-7.59,3.2815282,1,1.5577979,-7.736696540571584,-1.5275387,1.0,0.00631,23.4038950042441,-3.410989,0.0035236028,24696.658393621445,0.86878574,66167,66167,577998,-2.2048295,0.0152,3.2574468,0.061169196,0.0
0.0313673,0.0037899437413811982,0.76887316,8.736966002203141,-8.79,3.2576823,1,1.5718262,-7.738218473192594,-1.5222197,1.0,0.00629,23.40451144227446,-3.4118688,0.0035174468,24738.73472762108,0.8644359,66269,66269,578998,-2.1780996,0.1748,3.2295516,0.05161007,0.0
0.03261069,0.004030019735506201,0.7688284,8.738007713631433,-7.99,3.2410433,1,1.5531174,-7.739258165602025,-1.5041249,1.0,0.00628,23.405889542465513,-3.4118857,0.0035730507,24780.00244116783,0.8657195,66376,66376,579998,-2.1513994,0.17924,3.2135766,0.094907664,0.0
0.0336176,0.0036518043988838307,0.768789,8.737615423948025,-7.54,3.2547953,1,1.5346019,-7.738863656871296,-1.520047,1.0,0.00627,23.40727400907826,-3.4116776,0.0037035441,24821.258544445038,0.8595477,66494,66494,580998,-2.1777632,0.13001,3.220504,0.08097234,0.0
0.033826374,0.003804653988481437,0.76877147,8.73795868116029,-8.14,3.2324734,1,1.4739518,-7.739204852561408,-1.518534,1.0,0.00626,23.407249324765214,-3.4120824,0.0036813023,24864.00652742386,0.8605631,66604,66604,581998,-2.1831248,0.0516,3.2047875,0.07617458,0.0
0.03079022,0.003730536717860561,0.76873803,8.737919664268585,-7.57,3.246069,1,1.5027337,-7.739163669064748,-1.490648,1.0,0.00624,23.407869168975406,-3.4117904,0.0036837566,24906.06880068779,0.86431456,66720,66720,582998,-2.1788526,0.03368,3.2204728,0.054172162,0.0
