train/loss_actor,total/steps,success rate,total/steps_per_second,train/loss_critic,rollout/actions_std,errors,rollout/error,reference_action_mean,rollout/return,total/duration,rollout/actions_mean,reference_Q_mean,total/epochs,rollout/return_history,rollout/Q_mean,total/episodes,rollout/goal_tolerance,rollout/episodes,reference_Q_std,train/param_noise_distance,rollout/episode_steps,reference_actor_Q_mean,reference_action_std,reference_actor_Q_std
1.6948874,2566998,1.0,21.198961401234882,0.044026174,0.69957554,0.000601211307649568,0.11302,0.022117442,-8.306146863490039,121090.74361777306,0.005369689,-2.8077989,1,-10.27,-3.322258,275848,0.001,275848,3.1657166,0.0,9.305827847220208,-2.2602143,0.8558374,2.9935508
1.6370072,2567998,1.0,21.198331773642387,0.045201622,0.69956356,0.0006524427913231791,0.06838,0.020675063,-8.30695243755708,121141.51374840736,0.0053823246,-2.8058052,1,-10.98,-3.3223636,275932,0.001,275932,3.1962204,0.0,9.306633518403086,-2.2161953,0.8629709,3.0469863
1.724551,2568998,1.0,21.19762552656247,0.045003027,0.69954604,0.0006537057580827062,0.00117,0.018794745,-8.307638242294914,121192.72494840622,0.005379306,-2.7954702,1,-10.31,-3.3223164,276019,0.001,276019,3.1648831,0.0,9.307319423662864,-2.184602,0.860188,3.0398421
1.6849082,2569998,1.0,21.19694967922615,0.051555708,0.6995331,0.000633259423380276,0.0058,0.029022127,-8.30798287676194,121243.76567816734,0.0053924653,-2.851314,1,-9.2,-3.3224168,276116,0.001,276116,3.1945143,0.0,9.307664170131394,-2.2415185,0.85304296,3.0590105
1.6577258,2570998,1.0,21.196157099502976,0.052097168,0.6995176,0.0006276675535866235,0.002,0.018359235,-8.308188851518915,121295.47766280174,0.005408942,-2.7941625,1,-8.88,-3.3223286,276217,0.001,276217,3.2068415,0.0,9.307870261424894,-2.2085378,0.8557754,3.0594575
1.6826514,2571998,1.0,21.195406616218857,0.08578737,0.69951093,0.0006777047835969544,0.04933,0.03233288,-8.308394675699738,121346.95250582695,0.005407206,-2.731001,1,-8.74,-3.3223176,276318,0.001,276318,3.1978993,0.0,9.30807620205705,-2.138761,0.86508757,3.0648406
1.7065609,2572998,1.0,21.19475717727023,0.046993982,0.6995016,0.000647418891271294,0.00084,0.026290447,-8.308819379626213,121397.85223674774,0.005403203,-2.7564874,1,-9.46,-3.3223078,276414,0.001,276414,3.1852484,0.0,9.308501016591055,-2.1362338,0.8637622,3.0668178
1.6397073,2573998,1.0,21.193998648958097,0.049206957,0.69949144,0.0006290127734297933,0.06103,0.05964479,-8.309339794940417,121449.38020586967,0.0054002055,-2.8020704,1,-10.02,-3.322248,276505,0.001,276505,3.1587112,0.0,9.309021536681072,-2.2067559,0.8633631,3.0172987
1.6291226,2574998,1.0,21.193216831585133,0.04970307,0.6994805,0.000674592697262784,0.02371,0.025800118,-8.309614793658827,121501.04537987709,0.0053921277,-2.8401477,1,-9.07,-3.3222337,276605,0.001,276605,3.1655972,0.0,9.309296650458235,-2.2248533,0.85968584,3.0344446
1.6406142,2575998,1.0,21.19257438393576,0.046196766,0.69947064,0.000615890308198225,0.00065,0.016530076,-8.309972461348309,121551.91499304771,0.0053850273,-2.8795087,1,-9.41,-3.3221855,276702,0.001,276702,3.1659467,0.0,9.309654429675247,-2.2833583,0.859209,3.017186
1.6672919,2576998,1.0,21.19171079580004,0.058749393,0.69945395,0.0006214203120680853,0.03545,0.025908882,-8.310676840591649,121604.05664420128,0.005401513,-2.8990207,1,-10.4,-3.3222065,276786,0.001,276786,3.1351626,0.0,9.310358905435969,-2.2846537,0.8667172,3.0118976
1.658878,2577998,1.0,21.19085896182694,0.05080519,0.69944465,0.0006141936785861737,0.06146,0.02140385,-8.31109393566189,121656.13506484032,0.0054174005,-2.8644953,1,-9.48,-3.322245,276881,0.001,276881,3.1821764,0.0,9.310776109592208,-2.2612896,0.8668145,3.0437634
1.6474121,2578998,1.0,21.190031264409523,0.055558834,0.6994309,0.0006543804649396498,0.00108,0.0064436197,-8.311482985829047,121708.07904052734,0.005414273,-2.8243308,1,-9.37,-3.3221993,276975,0.001,276975,3.1608875,0.0,9.311165267623432,-2.261876,0.8652087,3.00297
1.6854779,2579998,1.0,21.18937836926852,0.044952646,0.6994111,0.0006443282482852535,0.01034,0.010292997,-8.31213749742842,121759.02261209488,0.0054253754,-2.7932487,1,-10.04,-3.3220422,277067,0.001,277067,3.1928244,0.0,9.311819884721023,-2.235908,0.8627598,3.0225842
1.6406808,2580998,1.0,21.18872169542552,0.049423955,0.699401,0.0006442666370001407,0.00091,0.004557073,-8.31252728538802,121809.99104619026,0.005415012,-2.7961195,1,-9.48,-3.3220015,277163,0.001,277163,3.1927838,0.0,9.312209782691053,-2.2055304,0.86492765,3.0465572
1.6473966,2581998,1.0,21.188075871104598,0.047103196,0.6993862,0.0006187432331345318,0.00243,0.0064067147,-8.312863830800193,121860.90023970604,0.0054357275,-2.830608,1,-9.39,-3.3219647,277258,0.001,277258,3.190557,0.0,9.312546436892713,-2.253313,0.86321485,3.0178478
1.6481767,2582998,1.0,21.18728778894797,0.050403137,0.6993691,0.0006543974692375516,0.05118,0.036119837,-8.313855295704158,121912.63108944893,0.005455308,-2.827642,1,-11.48,-3.3220272,277338,0.001,277338,3.1628768,0.0,9.313537993351073,-2.2571087,0.8592548,3.0018773
1.6853797,2583998,1.0,21.18676924590939,0.04769807,0.69935364,0.0006090686096955541,0.04725,0.02949368,-8.314591796642672,121962.81415104866,0.0054673674,-2.8787901,1,-10.87,-3.3221273,277423,0.001,277423,3.1952734,0.0,9.314274591508275,-2.3107185,0.86165506,3.0346274
1.6390494,2584998,1.0,21.18620936080735,0.049206126,0.69934165,0.0006220823060599099,0.07337,0.034724295,-8.315148064602147,122013.23776125908,0.005462299,-2.8844614,1,-9.81,-3.32215,277514,0.001,277514,3.16845,0.0,9.314830963482922,-2.3443222,0.8628348,2.9684465
1.6681659,2585998,1.0,21.185435048408177,0.050633665,0.69933033,0.0006798193159254554,0.00592,0.05245776,-8.315968832516202,122064.89949774742,0.0054787253,-2.7926002,1,-10.89,-3.3223922,277597,0.001,277597,3.2156348,0.0,9.315651826208496,-2.21286,0.86195695,3.0561385
1.6547356,2586998,1.0,21.18476117028163,0.050135974,0.69931793,0.0006127843355383913,0.08602,0.03833428,-8.31622349619728,122115.98607158661,0.00547524,-2.8952336,1,-8.97,-3.3223808,277696,0.001,277696,3.1513252,0.0,9.315906602903896,-2.3195872,0.8651644,2.9874096
1.6677719,2587998,1.0,21.184078247404212,0.051409394,0.69930923,0.0005834218509288422,0.03015,0.030164799,-8.316655327206425,122167.12805604935,0.0054734848,-2.8640585,1,-9.25,-3.3225615,277791,0.001,277791,3.1692734,0.0,9.316338542285386,-2.3061302,0.8643276,2.9912424
1.6885949,2588998,1.0,21.183419011013275,0.055840634,0.69929284,0.0005945193982594091,0.00122,0.011598398,-8.317129871204788,122218.13667821884,0.0054816264,-2.7907722,1,-10.12,-3.3225534,277883,0.001,277883,3.131565,0.0,9.316813191163188,-2.2560353,0.8636887,2.950392
1.6980885,2589998,1.0,21.182808679445273,0.052000687,0.6992816,0.0006186694394997791,0.02576,0.012370179,-8.31782811876059,122268.86619210243,0.0054770606,-2.8279576,1,-10.48,-3.3226976,277971,0.001,277971,3.1579554,0.0,9.31751153897349,-2.2441669,0.8633768,3.0023623
1.6767399,2590998,1.0,21.182229894521296,0.04835953,0.69926554,0.0006306680505238177,0.05887,-0.0022176206,-8.317965721354748,122319.41645908356,0.0054917634,-2.873316,1,-8.61,-3.3226314,278074,0.001,278074,3.1729019,0.0,9.317649258830384,-2.2922544,0.8659731,3.0041287
1.6482142,2591998,1.0,21.18146769171966,0.049288694,0.69924635,0.0006234898562965884,0.00374,-0.007970949,-8.318887942160913,122371.02913379669,0.005468855,-2.8168678,1,-11.18,-3.3227167,278151,0.001,278151,3.1929884,0.0,9.318571567242254,-2.24464,0.8632375,3.0253575
1.6999309,2592998,1.0,21.180733592216033,0.049336456,0.6992362,0.0006306569767171385,0.00401,0.01857545,-8.31960652532535,122422.48308873177,0.005467173,-2.8410618,1,-12.1,-3.3227713,278239,0.001,278239,3.1668763,0.0,9.319290250468123,-2.306008,0.8644631,2.9593308
1.7179261,2593998,1.0,21.180097904840277,0.0493139,0.6992284,0.0006252756927590208,0.0004,0.035948142,-8.32079105464371,122473.37154221535,0.005467676,-2.8442755,1,-11.55,-3.3229241,278312,0.001,278312,3.1534684,0.0,9.320474862743971,-2.2768457,0.8631249,2.991448
1.6809863,2594998,1.0,21.17946297539473,0.043940794,0.6992169,0.0006308979569362477,0.0191,0.0107355565,-8.320886730647663,122524.2586658001,0.005475623,-2.8656554,1,-8.62,-3.3228362,278416,0.001,278416,3.1282363,0.0,9.320570656858802,-2.2763162,0.861818,2.9842842
1.6850634,2595998,1.0,21.17885070846179,0.05130445,0.699204,0.000644231944453929,0.10718,0.051091697,-8.321305083102642,122575.01767849922,0.0054770904,-2.8694937,1,-9.43,-3.3226933,278511,0.001,278511,3.1428368,0.0,9.320989117126434,-2.3565564,0.86480284,2.9365609
1.6384642,2596998,1.0,21.17812324320251,0.04879894,0.69919765,0.000642396251156542,0.03052,0.027928462,-8.321886856113222,122626.44664859772,0.0054687113,-2.8336215,1,-10.05,-3.3228247,278601,0.001,278601,3.1718662,0.0,9.321570992207494,-2.2435517,0.8621747,3.0252485
1.6800737,2597998,1.0,21.17754399718431,0.05026782,0.6991928,0.0006215550238709357,0.01327,0.027388394,-8.322238847206822,122677.02054333687,0.005468562,-2.8555255,1,-9.27,-3.3229039,278697,0.001,278697,3.163583,0.0,9.32192309210361,-2.3652124,0.8643956,2.940953
1.6804727,2598998,1.0,21.176746938221395,0.047307085,0.6991839,0.0006147401701307985,0.0952,0.025772566,-8.322570347387865,122728.85951662064,0.005476893,-2.8151283,1,-9.42,-3.322921,278795,0.001,278795,3.1666286,0.0,9.3222547032766,-2.2731771,0.8661136,2.9850276
1.6882848,2599998,1.0,21.175421767567638,0.051961444,0.69917125,0.0006190153212206433,0.00093,-0.006986176,-8.322720134242626,122783.76452374458,0.0054859635,-2.8128128,1,-8.86,-3.322857,278898,0.001,278898,3.1275134,0.0,9.322404606702092,-2.2388055,0.8622631,2.9882798
1.6179895,2600998,1.0,21.17445289555804,0.045598768,0.69916135,0.00063030407457866,0.00862,0.0153279705,-8.323250462385479,122836.60941934586,0.0054792957,-2.8616405,1,-9.95,-3.322853,278988,0.001,278988,3.1469514,0.0,9.3229350366324,-2.2933621,0.8640873,2.9973114
1.6502717,2601998,1.0,21.173773275090294,0.046770595,0.69914633,0.0006325112938354523,0.05559,0.0039117835,-8.32382945330892,122887.78037786484,0.005489493,-2.8285491,1,-9.81,-3.3227944,279079,0.001,279079,3.1783035,0.0,9.323514130407519,-2.2474513,0.86570776,3.0245245
1.6780229,2602998,1.0,21.173250267301203,0.046069182,0.69912964,0.000619770241292616,0.00024,0.024478545,-8.324683605517963,122938.04527592659,0.0055116722,-2.7953703,1,-10.47,-3.3229213,279161,0.001,279161,3.1644669,0.0,9.324368375238661,-2.2249053,0.8705794,3.0126066
1.6447177,2603998,1.0,21.172770116379358,0.04728052,0.6991185,0.0006422834519064473,0.002,0.005145937,-8.32511494993769,122988.06371045113,0.0055285473,-2.804615,1,-9.77,-3.3229523,279252,0.001,279252,3.184035,0.0,9.324799822382651,-2.2998056,0.8708959,2.9599006
1.6912172,2604998,1.0,21.172150582203944,0.04798329,0.6991099,0.0006489048738545645,0.0013,0.014989316,-8.32588951696338,123038.89441394806,0.0055431263,-2.866401,1,-10.72,-3.3231766,279337,0.001,279337,3.1649175,0.0,9.32557448529912,-2.3401084,0.8642996,2.9672945
1.67188,2605998,1.0,21.171545924682505,0.05594194,0.699095,0.0006615246047421908,0.07176,0.008459826,-8.326618329134218,123089.64160060883,0.005563884,-2.719481,1,-10.82,-3.3231473,279424,0.001,279424,3.1778858,0.0,9.326303395556574,-2.1108503,0.86740524,3.0440898
1.6352899,2606998,1.0,21.171101920184675,0.047933236,0.69907904,0.0006427380001513016,0.02565,0.019355863,-8.32744081543575,123139.45725774765,0.005561008,-2.8493104,1,-10.92,-3.3231032,279507,0.001,279507,3.17362,0.0,9.327125975378076,-2.326854,0.8692613,2.9809153
1.6996186,2607998,1.0,21.17039051259937,0.04717971,0.6990722,0.000632768531952408,0.09393,0.025149306,-8.327989928361177,123190.83100748062,0.005555089,-2.8035183,1,-10.05,-3.3233082,279597,0.001,279597,3.1576326,0.0,9.327675189647957,-2.266964,0.86743885,2.9708023
1.6826577,2608998,1.0,21.169739939134754,0.055578295,0.6990614,0.0006288028361594941,0.03011,0.0321694,-8.328462481810284,123241.85405683517,0.0055553564,-2.8464403,1,-10.03,-3.323248,279691,0.001,279691,3.1095557,0.0,9.328147848876082,-2.2805388,0.87098444,2.96375
1.6807828,2609998,1.0,21.169059512506912,0.056040376,0.69904256,0.0006740290442184266,0.00088,0.008432001,-8.329172876969873,123293.05411314964,0.0055551827,-2.7942739,1,-10.84,-3.3231812,279777,0.001,279777,3.1479392,0.0,9.328858340749955,-2.2108188,0.8764945,3.0117629
1.6811948,2610998,1.0,21.16836832174883,0.06273705,0.6990323,0.0006193762687849526,0.06108,0.009907186,-8.329406594348926,123344.3201816082,0.0055503384,-2.884263,1,-8.99,-3.3232226,279876,0.001,279876,3.17889,0.0,9.329092169389302,-2.3097224,0.8706307,3.0240996
1.6894072,2611998,1.0,21.16793390070814,0.049184717,0.6990185,0.0005827305956230628,0.0136,0.021688938,-8.329723474322616,123394.0927939415,0.0055456115,-2.849299,1,-9.15,-3.323039,279974,0.001,279974,3.1835082,0.0,9.329409159421946,-2.3000145,0.8664508,3.005169
1.6658825,2612998,0.99,21.16731962683794,0.04939795,0.69900405,0.0006156923008262077,0.0006,-0.009579797,-8.330694547103583,123444.91631746292,0.0055622514,-2.8584797,1,-11.73,-3.3233008,280053,0.001,280053,3.1837764,0.0,9.330376750115157,-2.3172016,0.8741093,2.9958496
1.6745293,2613998,1.0,21.166688684808758,0.051199473,0.69899505,0.0006820810712968964,0.0005,-0.00497066,-8.331099990005283,123495.84004020691,0.0055570314,-2.8180373,1,-9.78,-3.323148,280148,0.001,280148,3.1670394,0.0,9.330782300783872,-2.2540836,0.86743873,3.0168884
1.6842339,2614998,1.0,21.166254977021403,0.059001967,0.6989781,0.0006599349985337392,0.00449,0.01094379,-8.331521777917342,123545.6155488491,0.005551047,-2.793652,1,-9.45,-3.3232324,280238,0.001,280238,3.1834092,0.0,9.3312041907236,-2.2923312,0.865666,2.973482
1.6535316,2615998,1.0,21.165550193411992,0.052222148,0.69896346,0.0005889357636132439,0.01161,0.008995135,-8.332070544925303,123596.97603392601,0.005560182,-2.764965,1,-9.94,-3.3232102,280332,0.001,280332,3.194762,0.0,9.331753064223848,-2.25582,0.8699715,2.9882367
1.6450903,2616998,1.0,21.164865928940074,0.046939667,0.6989531,0.0006069611679976121,0.08854,-0.0044561327,-8.332633200557728,123648.22006368637,0.0055540195,-2.8579488,1,-9.62,-3.3232117,280423,0.001,280423,3.1634781,0.0,9.33231582288186,-2.3225322,0.87068075,2.9798036
1.6859149,2617998,1.0,21.164169366339063,0.0467189,0.6989424,0.0006132392588792189,0.0036,0.0073155365,-8.332953087123913,123699.53928661346,0.0055577313,-2.7639909,1,-9.27,-3.3231053,280520,0.001,280520,3.2005002,0.0,9.332635819192927,-2.240929,0.86552346,2.9965425
1.6892772,2618998,1.0,21.163734041023883,0.04952173,0.6989257,0.0006125509396049092,0.01292,0.011188556,-8.333582791652413,123749.33435297012,0.005552801,-2.7340343,1,-10.37,-3.3230438,280608,0.001,280608,3.1808193,0.0,9.333265623218155,-2.1858087,0.868709,3.0136347
1.6412392,2619998,1.0,21.163138234247313,0.04537737,0.69890386,0.0006758512692941455,0.00352,-0.003136158,-8.334380744730879,123800.07024478912,0.005562756,-2.773561,1,-10.7,-3.3228514,280692,0.001,280692,3.2073033,0.0,9.334063671212574,-2.213583,0.87195754,3.036973
1.6280551,2620998,1.0,21.16243232227191,0.04859334,0.6988902,0.0006489940582606001,0.01483,0.008967017,-8.334503819512456,123851.45337200165,0.0055746376,-2.7673059,1,-8.54,-3.3227863,280795,0.001,280795,3.1913831,0.0,9.33418686230168,-2.2036753,0.8683334,3.0313554
1.71296,2621998,1.0,21.16192479277311,0.06627378,0.69887567,0.000647740350592984,0.17805,-0.0021485388,-8.33493064851471,123901.67840003967,0.0055722017,-2.9872558,1,-9.37,-3.322785,280888,0.001,280888,3.1263247,0.0,9.33461379624619,-2.4284687,0.86842096,2.9701045
1.6859545,2622998,1.0,21.161210971120582,0.051210586,0.6988617,0.0006625160975084893,0.0113,-0.003489405,-8.335911334783088,123953.11419463158,0.0055877306,-2.7862382,1,-11.02,-3.3229587,280967,0.001,280967,3.2217615,0.0,9.335594571604494,-2.2365339,0.86718005,3.0449743
1.6755469,2623998,1.0,21.16064845407511,0.05386056,0.6988456,0.0006676263471970371,0.02627,-0.012454003,-8.33689862405397,124003.6667919159,0.0055874945,-2.8327165,1,-11.37,-3.3230195,281043,0.001,281043,3.1780758,0.0,9.336581946534873,-2.289411,0.87244105,2.9975815
1.6627301,2624998,1.0,21.160097519763386,0.048561595,0.69883484,0.0006047107891255407,0.05586,0.02386401,-8.33724358951558,124054.15417146683,0.0055934577,-2.7664552,1,-9.3,-3.3229012,281141,0.001,281141,3.21767,0.0,9.336927022383787,-2.2672167,0.867073,3.0082934
1.6869996,2625998,1.0,21.159310429584377,0.049147286,0.69882786,0.0006241848504301472,0.00284,-0.0034248233,-8.338031825051116,124106.02929329872,0.0055876044,-2.856382,1,-10.55,-3.3231275,281225,0.001,281225,3.1959612,0.0,9.337715352475776,-2.3333368,0.8735357,2.997841
1.6689366,2626998,1.0,21.15683864041397,0.049760796,0.6988137,0.0006440492818881158,0.00167,0.0010022819,-8.338570641451753,124167.79485106468,0.0055938265,-2.7486494,1,-10.41,-3.3230567,281315,0.001,281315,3.2288997,0.0,9.338254270124239,-2.1869168,0.86630434,3.0726478
1.6863841,2627998,1.0,21.156159633639607,0.04770257,0.6988056,0.0006184312915118903,0.00194,-0.0005121827,-8.338949081592403,124219.04757332802,0.0056062047,-2.80136,1,-9.4,-3.323063,281411,0.001,281411,3.2062368,0.0,9.338632818191186,-2.2301917,0.8697589,3.0451782
1.7081395,2628998,1.0,21.15560581662408,0.047983617,0.6987919,0.0006632885068185191,0.00265,0.008830358,-8.339676867002494,124269.56820750237,0.005609995,-2.7888875,1,-10.39,-3.3231144,281494,0.001,281494,3.2181635,0.0,9.33936069685322,-2.223668,0.87403935,3.0533135
1.7573909,2629998,1.0,21.154920238391128,0.050898485,0.69877666,0.0006835534089325551,0.11364,-0.009912342,-8.34007123807224,124320.8658015728,0.0056224037,-2.7799149,1,-9.43,-3.3230429,281591,0.001,281591,3.1715386,0.0,9.339755176834487,-2.1813018,0.87276417,3.0339997
1.7100878,2630998,1.0,21.15431007932805,0.04831145,0.6987678,0.0006443963691456064,0.00059,-0.019482523,-8.340403778635304,124371.72330999374,0.0056274603,-2.824502,1,-9.19,-3.3230438,281689,0.001,281689,3.1806574,0.0,9.3400878273557,-2.2505913,0.8726905,3.027717
1.6602893,2631998,1.0,21.153696193120837,0.044850744,0.69875526,0.0006298431015421883,0.0643,0.0046141543,-8.340830855058165,124422.60567474365,0.005631384,-2.805485,1,-9.33,-3.3230045,281782,0.001,281782,3.1486862,0.0,9.340515008055872,-2.3032928,0.8731982,2.9487607
1.7007663,2632998,1.0,21.153146249484855,0.051147204,0.6987477,0.0006487275643864819,0.00518,0.036473025,-8.341645823355153,124473.11472940445,0.0056487806,-2.807642,1,-10.58,-3.3231626,281865,0.001,281865,3.1539407,0.0,9.341330069359445,-2.2867317,0.8708983,2.9635823
1.7117019,2633998,1.0,21.152614097137103,0.05266212,0.6987277,0.0006661625406088208,0.11869,-0.0021936793,-8.342008291926899,124523.52167463303,0.005663287,-2.7742324,1,-9.34,-3.3231292,281961,0.001,281961,3.1733258,0.0,9.34169264543678,-2.2347744,0.86603945,2.9943001
1.6890533,2634998,0.99,21.151933096619175,0.048197202,0.6987065,0.0006618469139192069,0.00216,-0.007666508,-8.343014061934916,124574.80779480934,0.0056645856,-2.7506871,1,-11.2,-3.3231616,282038,0.001,282038,3.2142177,0.0,9.342694955998837,-2.227326,0.86580926,3.0113833
1.6383399,2635998,1.0,21.151192469982426,0.049280494,0.69869065,0.0006599645950233452,0.00314,-0.0049470365,-8.344111558529946,124626.448543787,0.0056535373,-2.7393227,1,-11.81,-3.3232303,282112,0.001,282112,3.2435517,0.0,9.343792536297642,-2.165594,0.869552,3.084971
1.6807027,2636998,1.0,21.15046579946667,0.04597717,0.69868076,0.0006374446647050426,0.01767,0.011728684,-8.344413734453067,124678.01064062119,0.0056454176,-2.7854753,1,-9.74,-3.3232336,282210,0.001,282210,3.1854715,0.0,9.344094823004147,-2.2256012,0.86117613,3.02059
1.6994373,2637998,1.0,21.149877777972904,0.05276252,0.6986641,0.0006326829268813612,0.00138,0.00069292384,-8.344946315785744,124728.75861001015,0.0056417757,-2.694145,1,-10.18,-3.323199,282299,0.001,282299,3.20605,0.0,9.344627504879577,-2.1957963,0.87143487,2.9878438
1.741304,2638998,1.0,21.149361033303524,0.05094176,0.69864696,0.0006219345476758775,0.01497,-0.0020036201,-8.345492597143677,124779.08887386322,0.005637675,-2.7002,1,-10.77,-3.3231888,282391,0.001,282391,3.2482107,0.0,9.34517389010273,-2.115616,0.86624885,3.099116
1.7106295,2639998,1.0,21.14878426138859,0.048092734,0.69863534,0.0006202842778369312,0.02827,0.023819605,-8.345798759593327,124829.77590441704,0.005624978,-2.761715,1,-9.34,-3.3231478,282488,0.001,282488,3.167697,0.0,9.345480161989181,-2.2042298,0.8675856,3.003171
