rollout/error,reference_actor_Q_mean,rollout/return_history,total/steps,rollout/episode_steps,total/episodes,total/epochs,reference_actor_Q_std,total/duration,train/param_noise_distance,success rate,reference_Q_std,train/loss_actor,rollout/goal_tolerance,rollout/return,reference_action_std,reference_action_mean,reference_Q_mean,rollout/actions_mean,rollout/actions_std,total/steps_per_second,rollout/Q_mean,train/loss_critic,errors,rollout/episodes
0.0109,-2.0211499,-9.86,834998,10.448551586060189,79915,1,2.5363603,36294.81173658371,0.0,1.0,2.5615487,2.1352904,0.00377,-9.449064631170618,0.84558797,-0.0025927175,-2.7746418,-0.0076295044,0.7593695,23.005987909791404,-3.8400338,0.016777486,0.002094020366325032,79915
0.04288,-2.063762,-9.92,835998,10.449290035498224,80004,1,2.545569,36338.35778927803,0.0,1.0,2.568785,2.1769178,0.00377,-9.449802509874507,0.8442504,-0.022080943,-2.8160746,-0.007538979,0.7593613,23.005937826025505,-3.8404343,0.016851364,0.0021212355089181415,80004
0.0414,-2.0184803,-10.29,836998,10.450487570388683,80091,1,2.526195,36382.22863316536,0.0,1.0,2.544736,2.1089728,0.00376,-9.450999488082306,0.84509563,-0.0059121647,-2.7619302,-0.0075245756,0.7593447,23.0056824841403,-3.840414,0.017042963,0.0022363761148283244,80091
0.08085,-2.0095882,-11.51,837998,10.452477174075737,80172,1,2.542796,36425.87459254265,0.0,1.0,2.5606892,2.150996,0.00375,-9.452988574564685,0.84566575,-0.004984066,-2.7675557,-0.007517823,0.7593414,23.005569787240212,-3.840858,0.017265614,0.0022283316761732073,80172
0.0619,-2.0474658,-10.31,838998,10.45309794052054,80263,1,2.553923,36469.06511116028,0.0,1.0,2.5645025,2.1612492,0.00374,-9.453608761197563,0.8474997,0.015965374,-2.817669,-0.007539584,0.759319,23.005744661747567,-3.8411784,0.017857712,0.0021911881900704656,80263
0.02963,-2.040051,-9.77,839998,10.454200373366522,80350,1,2.5502064,36512.03025150299,0.0,1.0,2.5696702,2.1413417,0.00374,-9.454710640945862,0.8465293,0.008012965,-2.8013282,-0.007607675,0.7593014,23.006061131465625,-3.84129,0.01945339,0.002228367497611007,80350
0.02175,-2.0640888,-9.9,840998,10.454817816784972,80441,1,2.563039,36554.919031620026,0.0,1.0,2.5860758,2.124254,0.00373,-9.455327507117017,0.8412071,0.0034364462,-2.8241737,-0.007552556,0.75928813,23.006424915687443,-3.8411524,0.01788128,0.002275738562764767,80441
0.0748,-2.0486703,-10.26,841998,10.456181310152127,80525,1,2.5401266,36597.610943078995,0.0,1.0,2.566696,2.122111,0.00372,-9.45669046879851,0.8505215,-0.0004502634,-2.7889895,-0.007519257,0.75927955,23.00691160714224,-3.8416321,0.016820787,0.0022949816152769177,80525
0.1131,-2.0632057,-10.98,842998,10.457357994368154,80613,1,2.5396945,36641.316962480545,0.0,1.0,2.565475,2.127732,0.00371,-9.457866597198963,0.84972525,-0.010181099,-2.8077915,-0.007534733,0.7592661,23.006760397373302,-3.842083,0.019250643,0.0022527329993924285,80613
0.11483,-2.0157065,-10.41,843998,10.45854915859129,80698,1,2.549694,36684.26988244057,0.0,1.0,2.5687182,2.1715248,0.00371,-9.459057225705717,0.84936816,0.0025015126,-2.777186,-0.007469707,0.75925434,23.0070818556482,-3.8421798,0.018564897,0.002242479385768919,80698
0.04889,-2.0284977,-11.57,844998,10.460540487007762,80779,1,2.5481222,36728.66178512573,0.0,1.0,2.5682237,2.2106214,0.0037,-9.461048044665073,0.8474755,-0.012970324,-2.7805676,-0.007424325,0.75924003,23.006501160959935,-3.8426876,0.018572826,0.0021478765439067724,80779
0.15268,-2.0346081,-10.87,845998,10.462102568541855,80863,1,2.5389974,36771.7368786335,0.0,1.0,2.5590403,2.1558287,0.00369,-9.462609598951312,0.8478255,0.0116297705,-2.7835274,-0.007478189,0.7592108,23.006745718654745,-3.842927,0.018443672,0.002257450322677081,80863
0.00858,-2.0408607,-9.8,846998,10.462583689502681,80954,1,2.5552714,36815.39113163948,0.0,1.0,2.5674796,2.192079,0.00368,-9.463090149961706,0.8457204,0.012197862,-2.7933311,-0.0074777137,0.75918293,23.006627770744565,-3.8428771,0.018672444,0.0022298838975000875,80954
0.09109,-2.0078797,-9.63,847998,10.463015287425815,81047,1,2.5442836,36858.22903108597,0.0,1.0,2.5709605,2.0652425,0.00368,-9.463521166730416,0.84617424,0.0069678626,-2.7547865,-0.00738701,0.7591638,23.007019661330027,-3.8425567,0.018695144,0.0021718505109291613,81047
0.04935,-2.0164936,-10.39,848998,10.463936204303991,81134,1,2.5566733,36901.795390844345,0.0,1.0,2.5784225,2.1422753,0.00367,-9.464441541154141,0.8495867,0.013721536,-2.777378,-0.007442153,0.759153,23.006956463983965,-3.8434744,0.018852564,0.002155884430176436,81134
0.05138,-2.0387936,-11.63,849998,10.466328453042076,81211,1,2.5556123,36946.063423871994,0.0,1.0,2.5661683,2.1334486,0.00366,-9.466833310758394,0.8492222,0.014651026,-2.7995956,-0.007380844,0.75914896,23.00645647272911,-3.844188,0.018403597,0.002045582191552974,81211
0.01622,-2.0330422,-12.19,850998,10.469237866765086,81285,1,2.562148,36989.40413212776,0.0,1.0,2.5779517,2.1249323,0.00366,-9.469742264870517,0.84840256,0.012912825,-2.7880952,-0.007395805,0.7591276,23.006534437813546,-3.8448765,0.018656904,0.002047453654641222,81285
0.13585,-1.9972825,-9.65,851998,10.469457722508263,81379,1,2.5359719,37033.15255141258,0.0,1.0,2.5604239,2.1548698,0.00365,-9.469961537988915,0.8483846,0.00908644,-2.7520392,-0.007340314,0.75910795,23.006358932504696,-3.8449008,0.019312661,0.002103849752689547,81379
0.13597,-2.0032525,-10.73,852998,10.470937726329744,81463,1,2.5597167,37076.6145195961,0.0,1.0,2.5710282,2.1125574,0.00364,-9.471441022304605,0.84837556,0.004198333,-2.77797,-0.0073333783,0.75907683,23.00636158539138,-3.8447495,0.01891999,0.0021946511832039634,81463
0.20895,-2.0089216,-9.84,853998,10.470898368052575,81559,1,2.5372615,37119.53696203232,0.0,1.0,2.5655868,2.1698687,0.00363,-9.471401071616866,0.84914213,-0.0009976426,-2.7557464,-0.0073606833,0.7590574,23.00669862540341,-3.8445008,0.01857111,0.0021392369131602224,81559
0.04256,-2.0371294,-11.39,854998,10.473198098877946,81636,1,2.5598369,37162.12714076042,0.0,1.0,2.5810387,2.1957433,0.00363,-9.47370032828654,0.8536009,0.009068981,-2.7919917,-0.007349039,0.7590352,23.007240590978313,-3.8446853,0.018693289,0.0020971674090313427,81636
0.09658,-2.0293076,-11.04,855998,10.474395213097903,81723,1,2.5555506,37205.15867066383,0.0,1.0,2.5704513,2.1317894,0.00362,-9.47489690784724,0.846775,0.014995828,-2.7882419,-0.0073444787,0.75900906,23.00750838283488,-3.8446739,0.017491305,0.0021750064975891506,81723
0.14606,-2.0170121,-10.82,856998,10.475863923625118,81807,1,2.5604732,37249.03169250488,0.0,1.0,2.57385,2.156893,0.00361,-9.476365103230775,0.8461748,0.018395675,-2.764585,-0.0073684175,0.7589967,23.007255787871717,-3.8451428,0.01960753,0.00212392626295163,81807
0.085,-2.0541918,-10.38,857998,10.476275366919827,81898,1,2.5785184,37291.73566746712,0.0,1.0,2.5961356,2.1713488,0.0036,-9.476775989645656,0.846514,0.011901821,-2.8150258,-0.0073330123,0.75897276,23.007725026553473,-3.8447766,0.0178234,0.0021191842346163325,81898
0.16876,-2.0110068,-11.35,858998,10.478372246212398,81978,1,2.5374756,37334.51397204399,0.0,1.0,2.5563927,2.108616,0.0036,-9.47887238039474,0.8481071,0.017428478,-2.7651167,-0.0072822245,0.7589662,23.008147384567962,-3.8452995,0.018985571,0.0021518266175823294,81978
0.00303,-2.0407643,-8.7,859998,10.477582846003898,82080,1,2.571668,37377.780675411224,0.0,1.0,2.5908725,2.0930364,0.00359,-9.478082358674463,0.848874,0.0005768488,-2.7891865,-0.0073516094,0.75894463,23.00826813309826,-3.8450646,0.01849013,0.0020660731527804787,82080
0.1386,-1.9902316,-10.94,860998,10.479400202042331,82161,1,2.5647137,37420.343866825104,0.0,1.0,2.5843346,2.146354,0.00358,-9.479899222258735,0.84656143,-0.0071350485,-2.7552197,-0.0073618777,0.75892544,23.008821165946454,-3.8454025,0.019530652,0.0020114175099743355,82161
0.14723,-2.0322728,-10.33,861998,10.48019452887538,82250,1,2.571345,37464.06915354729,0.0,1.0,2.585153,2.1059544,0.00358,-9.480693009118541,0.8466648,0.0106276525,-2.7857094,-0.0073802364,0.7589045,23.008659216036644,-3.8453932,0.019146107,0.0019876561351931795,82250
0.12275,-1.9989165,-10.6,862998,10.48129615235134,82336,1,2.5468774,37507.441334724426,0.0,1.0,2.5662596,2.1236458,0.00357,-9.481794111931597,0.84554005,0.013576244,-2.7581096,-0.007334126,0.75888586,23.00871425215123,-3.8456564,0.01881879,0.002127532521285763,82336
0.00053,-2.0076756,-10.2,863998,10.482002256542152,82427,1,2.5432432,37550.91571712494,0.0,1.0,2.5652251,2.1330993,0.00356,-9.482499666371456,0.84632677,0.016250933,-2.7531338,-0.007275955,0.7588728,23.008706538838872,-3.845942,0.019267889,0.002157452639519492,82427
0.12028,-2.0160174,-9.33,864998,10.482034875970966,82521,1,2.5440946,37593.29712843895,0.0,1.0,2.560342,2.1129882,0.00355,-9.48253171919875,0.8447052,0.008491253,-2.7691374,-0.0072296816,0.7588565,23.0093677882177,-3.8458405,0.018600414,0.00210293258855514,82521
0.12809,-2.023364,-10.46,865998,10.48360268748865,82605,1,2.5583885,37636.33605885506,0.0,1.0,2.571812,2.0784678,0.00355,-9.484099025482719,0.8475025,0.021498159,-2.778574,-0.0071557416,0.7588409,23.00962555562707,-3.8464894,0.019979866,0.0020587839054484035,82605
0.01901,-2.0081215,-11.42,866998,10.4855954137539,82682,1,2.5511756,37679.50421500206,0.0,1.0,2.5707788,2.141998,0.00354,-9.48609128951888,0.84565395,-0.014310673,-2.7568302,-0.0071910233,0.75882506,23.009803819414522,-3.8469195,0.019255264,0.0021006903756966362,82682
0.10339,-2.0154915,-11.08,867998,10.48713270829306,82768,1,2.5367296,37722.694318532944,0.0,1.0,2.5551476,2.1278968,0.00353,-9.487628068818868,0.84790504,0.022397555,-2.7594206,-0.007260767,0.7588163,23.00996828780487,-3.8473647,0.01764801,0.0019819022072670805,82768
0.09289,-2.0390098,-9.04,868998,10.486623143108837,82867,1,2.5496578,37765.40636086464,0.0,1.0,2.5699506,2.0975955,0.00353,-9.487117911834627,0.84700143,0.019468287,-2.7869334,-0.0072316877,0.75879914,23.010423658528968,-3.8469841,0.020143602,0.002076049004365053,82867
0.0107,-2.023468,-10.38,869998,10.488691437802908,82946,1,2.55136,37810.10704231262,0.0,1.0,2.5720158,2.1052876,0.00352,-9.489185735297664,0.8467016,0.016305575,-2.7772439,-0.0072578783,0.7587748,23.009667733191037,-3.8471298,0.01944415,0.0020377735076265117,82946
0.11378,-2.0176373,-11.97,870998,10.4908219310079,83024,1,2.55513,37853.88069677353,0.0,1.0,2.5762694,2.1097174,0.00351,-9.4913157641164,0.8427161,-0.016321778,-2.7617846,-0.0072833593,0.75876737,23.009477072564437,-3.8478806,0.019437522,0.002056041956870905,83024
0.03575,-2.0320642,-12.22,871998,10.4932972322503,83100,1,2.544011,37896.43790125847,0.0,1.0,2.5654156,2.133946,0.00351,-9.493790613718412,0.84781307,-0.0001458476,-2.7861016,-0.0073031373,0.7587596,23.010025434898264,-3.848812,0.019244524,0.0021114165997113184,83100
0.09582,-2.030599,-9.95,872998,10.493370995853116,83195,1,2.551341,37938.859745025635,0.0,1.0,2.571353,2.1785653,0.0035,-9.493863813931126,0.8519104,0.01987006,-2.7826543,-0.00728826,0.75874305,23.010654665615338,-3.8487816,0.024065102,0.002126322873007752,83195
0.13377,-2.0057755,-12.77,873998,10.49637903080526,83265,1,2.530966,37982.03277230263,0.0,1.0,2.5613651,2.1325545,0.00349,-9.496871434576352,0.84845185,0.00041884184,-2.7531102,-0.007230868,0.758723,23.01082738882105,-3.8491244,0.01835969,0.00212011049014592,83265
0.13862,-2.0448637,-9.84,874998,10.496832937450515,83358,1,2.5558143,38025.074855566025,0.0,1.0,2.5645652,2.144265,0.00348,-9.497324791861608,0.8463413,0.0011252662,-2.8187582,-0.0072773704,0.7587039,23.011078961016686,-3.849232,0.018263763,0.001993493683233415,83358
0.06815,-2.015545,-9.3,875998,10.496752702087377,83454,1,2.5389988,38067.74816989899,0.0,1.0,2.5628774,2.1485214,0.00348,-9.497243990701465,0.8460153,0.0018920451,-2.7703648,-0.0072901505,0.75868684,23.011552879102815,-3.8488333,0.019240795,0.0020518714161882738,83454
0.08497,-2.0048332,-10.01,876998,10.497270899166907,83544,1,2.538823,38110.00541687012,0.0,1.0,2.5615122,2.1236618,0.00347,-9.497761658527244,0.84645504,0.0013855497,-2.7571862,-0.0073307217,0.7586735,23.012276970492902,-3.849025,0.018469147,0.0021401136717121875,83544
0.15398,-2.034811,-11.71,877998,10.499707011396659,83621,1,2.558813,38153.722875356674,0.0,1.0,2.5747569,2.1441424,0.00346,-9.500197318855312,0.84641385,0.011162351,-2.7907882,-0.007343646,0.75866765,23.01211870905251,-3.8497558,0.018898908,0.002082911467265661,83621
0.04239,-2.0116994,-11.35,878998,10.501391825860482,83703,1,2.5591967,38196.87570095062,0.0,1.0,2.5786242,2.1475532,0.00346,-9.501881652987349,0.8478017,0.009042819,-2.7675896,-0.0073508876,0.7586483,23.012300976703287,-3.850074,0.018791039,0.0020530542549202064,83703
0.19418,-2.0009305,-9.88,879998,10.501646856651869,83796,1,2.5357118,38239.612379312515,0.0,1.0,2.552844,2.1136088,0.00345,-9.502136140149888,0.8451594,0.0051475763,-2.7495275,-0.0073238104,0.7586199,23.01273326912894,-3.8498642,0.020182246,0.0020537471414089794,83796
0.03542,-2.0016308,-10.58,880998,10.503141429916903,83879,1,2.5356297,38283.03541517258,0.0,1.0,2.5555274,2.1495705,0.00344,-9.503630229258814,0.8462369,0.01240847,-2.7504387,-0.0073029636,0.7586004,23.012752004791064,-3.8500586,0.021069512,0.0020001429368707736,83879
0.01156,-2.0400162,-10.1,881998,10.503840794597878,83967,1,2.5672214,38325.36417841911,0.0,1.0,2.591372,2.1100483,0.00344,-9.504329081663034,0.84658617,0.01605098,-2.7958355,-0.0072677396,0.75857425,23.01342776272039,-3.849825,0.018899947,0.0020345558878322443,83967
0.05708,-2.0251098,-11.46,882998,10.505722920236055,84048,1,2.541964,38368.16642355919,0.0,1.0,2.571496,2.1207123,0.00343,-9.506210736721874,0.84702164,0.021419207,-2.7748537,-0.0072158836,0.7585614,23.013818024356073,-3.8501112,0.020597763,0.0021236566583662454,84048
0.0128,-2.0336826,-10.88,883998,10.506875854281809,84135,1,2.543465,38412.602917432785,0.0,1.0,2.5719087,2.119324,0.00342,-9.507363166339811,0.84798485,0.017785653,-2.776526,-0.0071688113,0.7585542,23.013228286042946,-3.8505554,0.019928563,0.0020543014390234926,84135
0.08392,-2.0268588,-12.21,884998,10.510064962055983,84203,1,2.552386,38456.76611971855,0.0,1.0,2.5766926,2.1542864,0.00342,-9.510551880574326,0.84542984,-0.0011375645,-2.7817435,-0.007197103,0.7585476,23.012803449071626,-3.8516603,0.018564219,0.0018333921237523925,84203
0.00336,-2.0241642,-12.16,885998,10.512452391404944,84281,1,2.5462928,38500.313559532166,0.0,1.0,2.5727973,2.1601877,0.00341,-9.51293885929213,0.84580845,-0.0008092572,-2.7737055,-0.0071873786,0.7585252,23.01274763983419,-3.852008,0.020120984,0.001972189057468266,84281
0.01887,-2.0176055,-11.42,886998,10.514165481270744,84360,1,2.5448737,38543.56043720245,0.0,1.0,2.5710983,2.150154,0.0034,-9.514651493598862,0.8455957,0.006398519,-2.7669299,-0.0071708467,0.75851655,23.012871409353888,-3.8524885,0.020561302,0.0021826593205714977,84360
0.13255,-2.0133421,-11.04,887998,10.515637397122388,84445,1,2.545468,38586.63696169853,0.0,1.0,2.5728319,2.1313393,0.00339,-9.516122920243946,0.8488903,0.015877798,-2.7662952,-0.007199641,0.75850576,23.013096499739934,-3.852903,0.01975708,0.0020724842303584804,84445
0.04284,-1.99485,-11.54,888998,10.51707697949816,84529,1,2.522851,38629.51499533653,0.0,1.0,2.5492449,2.145817,0.00339,-9.517562020135102,0.8454903,0.0010204911,-2.7439845,-0.007228719,0.7584823,23.01343933796017,-3.853003,0.018724438,0.002142266867721721,84529
0.08414,-2.0387673,-11.82,889998,10.51976312616723,84602,1,2.5580158,38673.66036987305,0.0,1.0,2.5787814,2.1095078,0.00338,-9.520247748280182,0.8466019,-0.0012860348,-2.8010578,-0.0072757807,0.758469,23.013027251315275,-3.8534482,0.019388948,0.002036135223302472,84602
0.1245,-2.0119996,-10.57,890998,10.520699019955131,84690,1,2.532006,38717.1419711113,0.0,1.0,2.5524113,2.1062837,0.00337,-9.521183138505137,0.84559363,0.023320803,-2.7518983,-0.0072860136,0.7584528,23.01301063660164,-3.8538313,0.022185005,0.0020283604090802067,84690
0.04393,-2.0157847,-8.83,891998,10.519960844900991,84791,1,2.5720127,38759.512444496155,0.0,1.0,2.5960221,2.117283,0.00337,-9.520444386786334,0.84391963,0.014781147,-2.774905,-0.007271451,0.75842786,23.013653777955703,-3.8536396,0.019359326,0.002118137426662509,84791
0.0997,-2.0030682,-12.25,892998,10.522807348314341,84863,1,2.5487921,38802.18186020851,0.0,1.0,2.570354,2.1525457,0.00336,-9.523290479950036,0.8455213,0.010031134,-2.7550657,-0.007263346,0.7584161,23.014118206475548,-3.8545759,0.020137966,0.002001157274356363,84863
0.10378,-2.0136309,-10.14,893998,10.522770342643925,84957,1,2.557053,38847.02686238289,0.0,1.0,2.582676,2.103998,0.00335,-9.523252939722449,0.84879845,0.003704836,-2.7565408,-0.007300442,0.7583873,23.013292707496582,-3.854361,0.019578587,0.002124775641805473,84957
0.00433,-2.019039,-11.37,894998,10.524618695391418,85037,1,2.5437958,38890.51546549797,0.0,1.0,2.5618024,2.158144,0.00335,-9.525100838458552,0.84724593,-0.00728034,-2.76442,-0.0073554846,0.7583615,23.01327172672742,-3.8546894,0.020790571,0.0019431260984137488,85037
0.00442,-2.0353606,-9.08,895998,10.524096456299846,85137,1,2.5677876,38934.374984264374,0.0,1.0,2.5971143,2.121542,0.00334,-9.52457803305261,0.8478651,0.010609235,-2.7853146,-0.0072987285,0.7583462,23.01303155276345,-3.8541245,0.020931363,0.0020530998957089125,85137
0.19205,-1.9823132,-10.29,896998,10.52526900015254,85223,1,2.5369375,38977.37338066101,0.0,1.0,2.5573409,2.1560786,0.00333,-9.525750090937892,0.84956616,-0.0035235137,-2.7302759,-0.007303103,0.7583357,23.013300338114984,-3.8542857,0.019317877,0.0019825597090997074,85223
0.05962,-2.015996,-11.09,897998,10.526774201111293,85306,1,2.5333085,39021.53790140152,0.0,1.0,2.5588863,2.1303,0.00333,-9.527254823810752,0.84541297,-0.002268061,-2.7626622,-0.007326132,0.75831866,23.012880790834924,-3.8548148,0.020122496,0.002133281744356913,85306
0.07785,-2.0086133,-11.15,898998,10.527860405199672,85390,1,2.5381777,39064.92412900925,0.0,1.0,2.563324,2.1664555,0.00332,-9.52834055510013,0.84977716,0.004340892,-2.746666,-0.0073492806,0.75829643,23.012920671012196,-3.8551888,0.020228308,0.001988086259112533,85390
0.07346,-2.0216737,-10.41,899998,10.52891972203374,85478,1,2.5493183,39108.27685213089,0.0,1.0,2.5854287,2.1757996,0.00331,-9.529399377617633,0.8494006,0.011304195,-2.7673423,-0.007361807,0.75828475,23.01298017815791,-3.8555632,0.019929597,0.0019333450847058742,85478
0.01288,-2.0322309,-9.36,900998,10.528553900087642,85575,1,2.5565956,39151.583589076996,0.0,1.0,2.578927,2.1035397,0.00331,-9.529033011977797,0.8493908,-0.00064480305,-2.786713,-0.007278932,0.75826067,23.013066583885813,-3.8551457,0.020325964,0.001884432611263229,85575
0.03651,-2.0238538,-10.82,901998,10.52999066075181,85660,1,2.55411,39193.1487030983,0.0,1.0,2.5762646,2.1613429,0.0033,-9.530469297221574,0.8465661,0.0020945568,-2.7771516,-0.0072847246,0.7582561,23.01417543236824,-3.8554251,0.018988913,0.0017964943212230224,85660
0.05083,-2.0338068,-10.61,902998,10.531045904086584,85744,1,2.5479195,39235.94425535202,0.0,1.0,2.5744202,2.1543806,0.00329,-9.53152407165516,0.84494275,0.0024392207,-2.7764258,-0.007294691,0.7582411,23.014560172763666,-3.855533,0.01863042,0.002083192942212101,85744
0.03287,-1.9961731,-11.31,903998,10.532523972084027,85829,1,2.5568678,39278.22460651398,0.0,1.0,2.581969,2.1197374,0.00329,-9.533001666103532,0.8473747,0.010684107,-2.7491179,-0.0072166184,0.7582355,23.015245955136148,-3.8559442,0.020129247,0.0020583465025711383,85829
0.10526,-2.013914,-11.56,904998,10.534513665781999,85908,1,2.55486,39321.857743263245,0.0,1.0,2.5808647,2.1791217,0.00328,-9.534990920519625,0.84374946,0.02047945,-2.768612,-0.007234623,0.7582203,23.015138448158577,-3.8562145,0.019145269,0.0020278949830133844,85908
0.17948,-2.0259395,-12.05,905998,10.536505942827903,85986,1,2.5536826,39364.57152605057,0.0,1.0,2.5693448,2.1582327,0.00327,-9.536982764636104,0.84478116,0.01521042,-2.7811432,-0.0072672274,0.7582138,23.01556869228035,-3.8565094,0.02003819,0.00193376030115037,85986
0.00068,-1.991548,-12.16,906998,10.538668897564603,86064,1,2.5288107,39407.51745891571,0.0,1.0,2.5630965,2.1598475,0.00327,-9.53914528722811,0.8444917,-0.0076971003,-2.7335753,-0.007270167,0.7581892,23.015862416240516,-3.8565257,0.020956896,0.002018659849075582,86064
0.03296,-2.0386462,-11.18,907998,10.54016437211246,86146,1,2.5519738,39450.31474661827,0.0,1.0,2.5836086,2.1351736,0.00326,-9.540640308313792,0.8478823,-0.019689644,-2.7898102,-0.0072723976,0.75816983,23.01624222346248,-3.856636,0.021953957,0.0019577967891139633,86146
0.03426,-2.0188885,-10.21,908998,10.540748643258036,86236,1,2.5639954,39493.98870897293,0.0,1.0,2.582216,2.1505532,0.00326,-9.541224082749663,0.84677637,-0.0075417957,-2.7791429,-0.0072476137,0.75815624,23.016110292082956,-3.8567386,0.020980798,0.0019582932102362215,86236
