rollout/Q_mean,total/duration,total/episodes,errors,train/param_noise_distance,reference_actor_Q_std,rollout/actions_std,rollout/goal_tolerance,train/loss_actor,reference_action_mean,total/steps_per_second,success rate,train/loss_critic,reference_action_std,rollout/return_history,reference_Q_std,rollout/return,total/steps,total/epochs,rollout/error,reference_actor_Q_mean,reference_Q_mean,rollout/actions_mean,rollout/episodes,rollout/episode_steps
-3.2664738,25889.011142015457,74456,0.0033628807907148954,0.0,3.6008291,0.76213413,0.006,1.5354024,-0.085928015,23.29165825192104,1.0,0.029998548,0.8587458,-8.21,3.5852406,-7.099723326528419,602998,1,0.16495,-2.3121214,-3.0312648,-0.0094539,74456,8.098608574191468
-3.2671354,25932.884956359863,74562,0.003619705544554752,0.0,3.5923607,0.76212555,0.00599,1.521087,-0.12059024,23.290813999923817,1.0,0.029495873,0.8546078,-8.36,3.5742338,-7.101620128215445,603998,1,0.05244,-2.3215022,-3.0455804,-0.0094223,74562,8.100506960650197
-3.2673705,25976.47748708725,74677,0.003384974650417891,0.0,3.6024508,0.76212204,0.00597,1.5331634,-0.08783436,23.290224792824233,1.0,0.029429605,0.85971713,-8.01,3.5869021,-7.102615263066272,604998,1,0.02552,-2.3272805,-3.0477362,-0.009550198,74677,8.101503809740617
-3.2670758,26020.23239517212,74799,0.0034043836709720405,0.0,3.6197662,0.76210195,0.00596,1.5308771,-0.096343376,23.28949222269202,1.0,0.028436143,0.861182,-7.15,3.5967765,-7.102688538616826,605998,1,0.01064,-2.314021,-3.0359728,-0.009596986,74799,8.101578898113612
-3.267829,26063.788452625275,74903,0.0033276269278523334,0.0,3.6153584,0.76208395,0.00595,1.5392015,-0.09219765,23.28893979105559,1.0,0.029824203,0.8573171,-8.62,3.5929332,-7.104788860259268,606998,1,0.00643,-2.3162904,-3.0452542,-0.009605003,74903,8.103680760450182
-3.2678282,26106.694452524185,75020,0.003378231296275655,0.0,3.605576,0.7620791,0.00594,1.592442,-0.117616326,23.2889690843727,1.0,0.028503353,0.8529373,-7.23,3.5876088,-7.105531858171155,607998,1,0.07738,-2.3450403,-3.063618,-0.009567646,75020,8.104425486536924
-3.2678776,26148.58648467064,75127,0.0035969291806674654,0.0,3.6113799,0.7620679,0.00593,1.5995823,-0.073478535,23.28990136262315,1.0,0.029364109,0.85940355,-8.3,3.5961676,-7.107271686610672,608998,1,0.06687,-2.3379493,-3.0623965,-0.009585344,75127,8.106166890731695
-3.2688258,26191.696300268173,75236,0.003458963575426164,0.0,3.615885,0.7620428,0.00591,1.5664166,-0.080757104,23.289747750845535,1.0,0.028575532,0.8589746,-8.31,3.6007729,-7.108817587325217,609998,1,0.07772,-2.310216,-3.027166,-0.009596358,75236,8.107714392046361
-3.2684069,26234.18709206581,75358,0.003464900155464757,0.0,3.6037834,0.7620245,0.0059,1.5684685,-0.087760724,23.290144186887666,1.0,0.030113308,0.8577973,-7.37,3.5874434,-7.1089997080601925,610998,1,0.09295,-2.3553958,-3.0758996,-0.009552286,75358,8.107898298787124
-3.2687912,26277.666631937027,75472,0.0035117533849839413,0.0,3.6081216,0.76200914,0.00589,1.5692676,-0.0687807,23.289662989186315,1.0,0.029806187,0.8595887,-6.92,3.5881126,-7.110067309730761,611998,1,0.00302,-2.3254178,-3.0422273,-0.00965728,75472,8.108967564129744
-3.2690864,26319.312837600708,75588,0.003423377304060667,0.0,3.6065483,0.7619908,0.00588,1.5487102,-0.09753922,23.290805644600614,1.0,0.029723456,0.8607428,-7.8,3.5898595,-7.110771551039847,612998,1,0.06913,-2.3117433,-3.0314167,-0.0096274605,75588,8.10967349314706
-3.2692313,26361.709120988846,75692,0.0035107729865519314,0.0,3.605103,0.76196694,0.00587,1.5665009,-0.10836775,23.2912819567963,1.0,0.02864906,0.8566027,-8.38,3.5923352,-7.112719970406384,613998,1,0.08187,-2.3475232,-3.0576677,-0.009592772,75692,8.11162342123342
-3.2705874,26405.654918432236,75789,0.0034717163053776777,0.0,3.6024718,0.7619412,0.00586,1.5125202,-0.08638852,23.290389952445604,1.0,0.029849205,0.8614807,-9.4,3.5837226,-7.115650028368233,614998,1,0.07265,-2.3387902,-3.0620918,-0.009612841,75789,8.114554882634684
-3.270729,26448.543907880783,75908,0.003558177449163929,0.0,3.6034372,0.7619304,0.00584,1.5847872,-0.09416571,23.290431493903647,1.0,0.029559845,0.86285025,-7.06,3.5796342,-7.116101069715972,615998,1,0.15145,-2.3080244,-3.028315,-0.009699036,75908,8.115007640828372
-3.2709048,26491.624761104584,76027,0.0035046052496858983,0.0,3.6328135,0.7619265,0.00583,1.5653529,-0.06422611,23.290304221199982,1.0,0.029439898,0.8602226,-7.68,3.6083164,-7.1166296184250335,616998,1,0.00399,-2.3329077,-3.066758,-0.009705719,76027,8.115537901008851
-3.2709522,26533.638036966324,76148,0.0032739244687171325,0.0,3.631116,0.76190627,0.00582,1.5465106,-0.10661756,23.291114438925153,1.0,0.029988818,0.8586922,-7.36,3.6115534,-7.116641277512213,617998,1,0.04905,-2.3296719,-3.0467892,-0.009753513,76148,8.115551294846878
-3.270955,26576.218913316727,76260,0.0034947391554785595,0.0,3.6036694,0.7618841,0.00581,1.5850145,-0.08436722,23.291424638658228,1.0,0.029365435,0.86063814,-7.98,3.5721247,-7.117925517964857,618998,1,0.00623,-2.3101149,-3.0369728,-0.0097971875,76260,8.116837136113297
-3.2709868,26619.295925855637,76381,0.0032963560537913193,0.0,3.5976365,0.76187116,0.0058,1.5410138,-0.09118118,23.291299729599107,1.0,0.030177062,0.86447066,-7.11,3.5750742,-7.118131472486613,619998,1,0.0198,-2.3141718,-3.0243223,-0.0097896485,76381,8.117044814809965
-3.2705398,26662.16244006157,76510,0.003274347930197402,0.0,3.6159902,0.76185054,0.00579,1.5909662,-0.06152538,23.291359108476197,1.0,0.029203396,0.8607447,-6.75,3.5944273,-7.117631682133054,620998,1,0.05099,-2.3277333,-3.0372233,-0.009762474,76510,8.11654685662005
-3.27039,26704.326966047287,76626,0.0034694647200997687,0.0,3.637407,0.7618323,0.00577,1.5489502,-0.08311161,23.292030568335523,1.0,0.028859144,0.8622429,-8.1,3.613914,-7.118419335473599,621998,1,0.12408,-2.317021,-3.052096,-0.00970253,76626,8.117336152219874
-3.270697,26746.24100971222,76732,0.0036646966936004425,0.0,3.6212995,0.76180494,0.00576,1.5730414,-0.059461113,23.292918050569202,1.0,0.029991902,0.862125,-8.01,3.5965188,-7.120080279414065,622998,1,0.01378,-2.3283625,-3.0530026,-0.0097348485,76732,8.118998592503779
-3.2710373,26788.566014051437,76844,0.0033738585667791275,0.0,3.6162791,0.7617989,0.00575,1.571766,-0.10828044,23.293445407742006,1.0,0.030129269,0.8579298,-8.09,3.5962067,-7.121375774295976,623998,1,0.20156,-2.289656,-3.0162783,-0.0097500365,76844,8.120295663942533
-3.2710893,26830.921089410782,76962,0.003225100318519689,0.0,3.6242857,0.7617851,0.00574,1.535474,-0.09127685,23.293944994183022,1.0,0.029828968,0.86031413,-7.73,3.5994296,-7.121943296691874,624998,1,0.04193,-2.315196,-3.0355184,-0.009710599,76962,8.12086484238975
-3.2710798,26873.54016828537,77080,0.0034219997046732197,0.0,3.6113174,0.7617736,0.00573,1.5821195,-0.10027816,23.294214163073587,1.0,0.030684758,0.8603395,-7.23,3.5913496,-7.122431240269849,625998,1,0.16697,-2.329105,-3.0564432,-0.009743525,77080,8.121354436948625
-3.2710958,26916.261855602264,77194,0.003429273817914295,0.0,3.6244776,0.7617402,0.00572,1.5796006,-0.07519787,23.294393677831554,1.0,0.02981766,0.85683215,-7.98,3.59894,-7.123351555820401,626998,1,0.05952,-2.315566,-3.0457804,-0.009745746,77194,8.122276342720937
-3.2716045,26960.041162967682,77301,0.0032873626335902816,0.0,3.6076763,0.76171774,0.00571,1.5279245,-0.12632887,23.293658796879665,1.0,0.028273137,0.8527165,-8.43,3.5934122,-7.125160088485272,627998,1,0.00304,-2.2849255,-2.9998903,-0.009727083,77301,8.124086363695165
-3.2720106,27002.151992082596,77412,0.0030943853977414256,0.0,3.6259553,0.76169693,0.00569,1.6027222,-0.079462804,23.294365581840697,1.0,0.030055018,0.86530364,-8.22,3.606018,-7.126337002015191,628998,1,0.11134,-2.3050237,-3.04217,-0.00978472,77412,8.125264816824265
-3.2721682,27044.812037229538,77530,0.0033664934722712706,0.0,3.6187487,0.76168215,0.00568,1.5786216,-0.09056761,23.29459709805906,1.0,0.028620653,0.85697544,-7.41,3.591411,-7.126712240423062,629998,1,0.05742,-2.326056,-3.0488853,-0.009777667,77530,8.12564168708887
-3.2732832,27087.473153829575,77633,0.003323520770457085,0.0,3.6191351,0.76166993,0.00567,1.5919691,-0.08308884,23.294826963614018,1.0,0.029984314,0.8592103,-8.72,3.596738,-7.128991537104066,630998,1,0.10451,-2.3392832,-3.0705547,-0.009785754,77633,8.127922404132264
-3.2737043,27130.451902627945,77737,0.003132163444239004,0.0,3.624494,0.761655,0.00566,1.5844584,-0.07527656,23.294783377300934,1.0,0.030043421,0.8589253,-8.5,3.6026354,-7.131005827340906,631998,1,0.02348,-2.2892625,-3.0157485,-0.00970377,77737,8.129938124702523
-3.2738554,27174.71715784073,77845,0.003219731699998199,0.0,3.6122904,0.7616328,0.00565,1.5624707,-0.10204681,23.29363710846797,1.0,0.030877065,0.855945,-8.5,3.5967443,-7.132558288907444,632998,1,0.05462,-2.3329,-3.0498123,-0.0097751925,77845,8.131492067570171
-3.2739904,27217.07445526123,77961,0.0032586905892554563,0.0,3.6374912,0.7616193,0.00564,1.547711,-0.10951374,23.294127406755294,1.0,0.029905384,0.86064416,-8.08,3.609883,-7.133271764087172,633998,1,0.04652,-2.3240209,-3.0503051,-0.009698571,77961,8.132207129205629
-3.2738616,27260.289783477783,78084,0.0032753066802736243,0.0,3.6204503,0.761602,0.00563,1.5733495,-0.07851762,23.293882972031597,1.0,0.030897122,0.86163867,-7.18,3.604037,-7.133023410685928,634998,1,0.02393,-2.3406997,-3.0652595,-0.009637515,78084,8.131960452845654
-3.2735617,27302.624068021774,78208,0.0035432926244116066,0.0,3.6263754,0.76158005,0.00562,1.6004739,-0.0891301,23.294390986576023,1.0,0.03097673,0.85768837,-7.19,3.613175,-7.133042655482815,635998,1,0.04153,-2.3197827,-3.037271,-0.009503013,78208,8.131981382978724
-3.2733438,27345.745113134384,78331,0.0033375501761002783,0.0,3.616077,0.76155645,0.0056,1.5500761,-0.06023209,23.29422721394579,1.0,0.03196172,0.8644093,-7.18,3.588998,-7.133101837075998,636998,1,0.05565,-2.3275096,-3.0577846,-0.009434619,78331,8.13204223104518
-3.2727268,27387.814422130585,78456,0.0031171127568176125,0.0,3.612801,0.7615503,0.00559,1.5417299,-0.07642669,23.294958486518333,1.0,0.02971124,0.8620155,-6.77,3.592277,-7.132953502600183,637998,1,0.01459,-2.325354,-3.0515275,-0.00948461,78456,8.131895584786378
-3.272655,27430.38393330574,78576,0.0031483005944545777,0.0,3.6157115,0.7615325,0.00558,1.5952866,-0.093164414,23.295262711366355,1.0,0.02977279,0.86169064,-6.87,3.5890222,-7.133246792913867,638998,1,0.00782,-2.337373,-3.0618548,-0.009511161,78576,8.132190490735084
-3.2734191,27473.471241235733,78679,0.003103684597139989,0.0,3.6159024,0.76152205,0.00557,1.5484706,-0.075677365,23.29512693828832,1.0,0.03114456,0.8609271,-8.75,3.5959291,-7.135233035498672,639998,1,0.02715,-2.3179426,-3.0420055,-0.009350474,78679,8.134178116142808
-3.2735999,27516.99304175377,78789,0.003306417580731058,0.0,3.6184351,0.76150805,0.00556,1.5441166,-0.0847551,23.294623763118363,1.0,0.030929534,0.8583139,-7.83,3.5984368,-7.136465750295092,640998,1,0.09778,-2.3513212,-3.0759883,-0.00924703,78789,8.135412303747986
-3.274533,27559.731217622757,78900,0.003189996943152907,0.0,3.6285286,0.7614937,0.00555,1.5794176,-0.083804846,23.29478451478807,1.0,0.029096255,0.85644716,-8.49,3.5983057,-7.137908745247148,641998,1,0.153,-2.3362517,-3.0656657,-0.009207052,78900,8.136856780735108
-3.274379,27602.160046100616,79025,0.0030431428445067076,0.0,3.6104782,0.76148236,0.00554,1.5503302,-0.07407139,23.295205843530965,1.0,0.029635923,0.85838425,-7.23,3.5883408,-7.137652641569123,642998,1,0.0857,-2.3305893,-3.0559173,-0.009206367,79025,8.136602341031319
-3.2739756,27644.96447968483,79159,0.0030887066880355796,0.0,3.638894,0.7614822,0.00553,1.6032885,-0.08171723,23.295309367217605,1.0,0.031154664,0.85811985,-6.42,3.620065,-7.136459530817722,643998,1,0.05307,-2.3464127,-3.0735168,-0.009212674,79159,8.135411008223954
-3.274501,27687.082952022552,79260,0.0032759190743643705,0.0,3.6235912,0.7614444,0.00552,1.6122415,-0.07503259,23.29598972624462,1.0,0.031227631,0.8633922,-8.9,3.607549,-7.138783749684582,644998,1,0.16318,-2.337226,-3.052694,-0.009241041,79260,8.137736563209689
-3.2752368,27729.62255334854,79362,0.003480992888492119,0.0,3.6168456,0.7614253,0.0055,1.5883889,-0.07785387,23.296314212614167,1.0,0.029663663,0.8635874,-8.74,3.6025512,-7.140860865401578,645998,1,0.17243,-2.3729138,-3.0871959,-0.00928253,79362,8.139815024822964
-3.2752812,27772.57819533348,79485,0.0032902976703775644,0.0,3.607193,0.76141214,0.00549,1.5385388,-0.084279336,23.296288715057525,1.0,0.030664224,0.85826224,-6.75,3.5910258,-7.140944832358307,646998,1,0.00138,-2.3850565,-3.092475,-0.009169802,79485,8.139900610178021
-3.275583,27816.026220083237,79601,0.0033170347457891925,0.0,3.6143546,0.7613901,0.00548,1.5916427,-0.06732689,23.29585091964516,1.0,0.02959691,0.8591245,-7.41,3.585839,-7.141493197321641,647998,1,0.06267,-2.355685,-3.0868793,-0.009176778,79601,8.140450496853054
-3.2769341,27858.294284820557,79681,0.003366706439607378,0.0,3.6036656,0.76137286,0.00547,1.603421,-0.09104008,23.296401185395847,1.0,0.03185956,0.85909367,-10.64,3.5817094,-7.145919353421769,648998,1,0.01918,-2.3524618,-3.07517,-0.009084376,79681,8.144877699828065
-3.2763684,27900.797551870346,79809,0.0030107976778603147,0.0,3.6126578,0.76135474,0.00546,1.5809987,-0.10888221,23.29675339178349,1.0,0.030680569,0.85309094,-6.63,3.5978723,-7.145459785237254,649998,1,0.04206,-2.332899,-3.0562577,-0.009052601,79809,8.14441980227794
-3.2770984,27944.755373954773,79911,0.003233403438199474,0.0,3.6245615,0.7613412,0.00545,1.5942507,-0.081488825,23.295891886988812,1.0,0.029752588,0.85984135,-8.86,3.6024873,-7.147551651211973,650998,1,0.01762,-2.352322,-3.0843992,-0.009013524,79911,8.146512995707726
-3.277453,27987.73456788063,80018,0.003246372018748064,0.0,3.6207461,0.76132727,0.00544,1.6004071,-0.0889144,23.295847629920285,1.0,0.031051897,0.8538538,-8.42,3.6051538,-7.149178934739684,651998,1,0.20971,-2.376909,-3.1068604,-0.009051343,80018,8.148141668124673
-3.2776864,28031.507651805878,80135,0.0031278307388518172,0.0,3.6369188,0.76130205,0.00543,1.6159723,-0.059367377,23.29514374008106,1.0,0.030367926,0.8614241,-7.59,3.6156232,-7.149747301428839,652998,1,0.14736,-2.343495,-3.0613527,-0.008922664,80135,8.148711549260623
-3.2775886,28073.317307710648,80249,0.003312348292110289,0.0,3.6304514,0.76128304,0.00542,1.6109484,-0.08380452,23.296071242010726,1.0,0.03125843,0.8547583,-7.44,3.6075592,-7.150506548368204,653998,1,0.03824,-2.4132118,-3.1508226,-0.008940188,80249,8.149472267567196
-3.2773154,28115.984759807587,80359,0.003148604344559508,0.0,3.620528,0.76124984,0.00541,1.5617598,-0.11358944,23.29628521268563,1.0,0.031086862,0.8546362,-7.76,3.5991893,-7.151719160268296,654998,1,0.01067,-2.3331707,-3.0687373,-0.008980789,80359,8.150686295250065
-3.2775686,28158.508155345917,80467,0.0032662666299315317,0.0,3.6082623,0.76122105,0.0054,1.5613486,-0.09085843,23.296617717848033,1.0,0.03165512,0.86156493,-8.1,3.594745,-7.153329936495706,655998,1,0.00809,-2.320043,-3.0395885,-0.008971316,80467,8.152298457752867
-3.2775521,28200.529062747955,80591,0.003148925547026046,0.0,3.6340454,0.7611978,0.00538,1.5906043,-0.09394405,23.29736433448245,1.0,0.030823262,0.8564175,-7.09,3.6138978,-7.153304959610875,656998,1,0.0053,-2.3600907,-3.0900674,-0.008978526,80591,8.152275067935626
-3.2783563,28242.756400108337,80698,0.0032564999874105023,0.0,3.594778,0.76118815,0.00537,1.5789685,-0.085496515,23.297938440508446,1.0,0.030366415,0.85821414,-8.03,3.5794902,-7.154786983568366,657998,1,0.05251,-2.3858132,-3.1145353,-0.009026375,80698,8.153758457458673
-3.2781198,28285.03189921379,80825,0.003083603490996343,0.0,3.5848942,0.76116484,0.00536,1.5890352,-0.0835873,23.298471161289992,1.0,0.032299057,0.8585603,-6.75,3.563272,-7.1543952984843795,658998,1,0.01848,-2.344648,-3.069348,-0.008997599,80825,8.153368388493659
-3.2786481,28327.39198565483,80930,0.0029710819391608797,0.0,3.6248322,0.76115376,0.00535,1.5633849,-0.10705244,23.298932719758568,1.0,0.030315926,0.859518,-8.4,3.60482,-7.155912516989991,659998,1,0.03888,-2.3668985,-3.0985098,-0.009004394,80930,8.154886939330286
-3.2795098,28369.244396448135,81037,0.0031259899610950603,0.0,3.605848,0.76113653,0.00534,1.5858845,-0.08399674,23.299809849103973,1.0,0.031233763,0.8554253,-8.08,3.5968282,-7.157631699100411,660998,1,0.01618,-2.393966,-3.114742,-0.009062011,81037,8.156607475597566
-3.2799237,28411.296731233597,81150,0.003156247191708551,0.0,3.6020038,0.7611177,0.00533,1.591877,-0.09607121,23.300520432502502,1.0,0.030886374,0.855746,-8.2,3.5817342,-7.158632162661737,661998,1,0.03691,-2.3387132,-3.0666428,-0.009056217,81150,8.157609365372766
-3.280291,28453.28921365738,81257,0.0028891123277723424,0.0,3.6133478,0.7610934,0.00532,1.6049806,-0.07308277,23.301277930347876,1.0,0.030162197,0.85459024,-8.07,3.6004984,-7.160133896156639,662998,1,0.03216,-2.3661351,-3.0831513,-0.009077575,81257,8.159112445696985
-3.280329,28496.902218580246,81385,0.002984601308147535,0.0,3.6065855,0.7610684,0.00531,1.5838977,-0.08336696,23.300708087739697,1.0,0.02778812,0.85321164,-6.6,3.5856032,-7.159759169380107,663998,1,0.00798,-2.4024787,-3.117601,-0.008994832,81385,8.158739325428519
-3.281653,28538.757297754288,81479,0.0030301622552795743,0.0,3.6217935,0.76106024,0.0053,1.6119863,-0.08219774,23.30157522494256,1.0,0.030126281,0.85933006,-9.23,3.6009781,-7.1624958578283975,664998,1,0.01365,-2.3907099,-3.1045465,-0.008940989,81479,8.161477190441708
-3.2817702,28581.727613449097,81603,0.00329983558489042,0.0,3.6108286,0.7610418,0.00529,1.5759642,-0.09231943,23.301530579509667,1.0,0.030592825,0.86038893,-7.19,3.6036048,-7.162469517052069,665998,1,0.12449,-2.3972387,-3.1100404,-0.008878716,81603,8.161452397583423
-3.2820075,28624.96570968628,81720,0.003109440775754825,0.0,3.6168468,0.76102084,0.00528,1.6092079,-0.09782693,23.301268087608484,1.0,0.03219078,0.85425824,-7.99,3.600904,-7.1629955947136565,666998,1,0.05181,-2.3782873,-3.1014385,-0.008810738,81720,8.161979931473324
-3.282399,28669.47022294998,81837,0.0027991753247486413,0.0,3.6203818,0.7610021,0.00527,1.5690995,-0.108135134,23.29997711172444,1.0,0.030548766,0.8535951,-7.56,3.6015627,-7.163532387550863,667998,1,0.14207,-2.3719218,-3.0951293,-0.008774247,81837,8.16251817637499
-3.2829335,28713.306785821915,81948,0.0030729161427557545,0.0,3.6270351,0.7609824,0.00526,1.6078562,-0.083243705,23.299232129207024,1.0,0.030600078,0.8581632,-7.38,3.6032927,-7.164689803289892,668998,1,0.0088,-2.3659725,-3.0924559,-0.008731143,81948,8.163676965880802
-3.283377,28756.70152592659,82060,0.0032822032272019673,0.0,3.6184459,0.76096153,0.00525,1.5798677,-0.09050867,23.29884737983389,1.0,0.030113576,0.8561684,-8.28,3.6073315,-7.165695832317816,669998,1,0.0242,-2.4066155,-3.1161606,-0.008639986,82060,8.164684377284914
-3.2837715,28799.7666554451,82174,0.0031161811708434873,0.0,3.6185942,0.7609445,0.00524,1.6052667,-0.06560696,23.29873043860708,1.0,0.030554917,0.8594942,-7.26,3.6060295,-7.166536860807555,670998,1,0.00905,-2.394405,-3.106429,-0.008614324,82174,8.165526808966339
-3.2837422,28842.445164203644,82288,0.00313691732663721,0.0,3.6289597,0.7609092,0.00523,1.6024507,-0.086104386,23.298926154638814,1.0,0.029945392,0.8562764,-7.89,3.6093276,-7.16744847365351,671998,1,0.00355,-2.3812642,-3.1016865,-0.008510433,82288,8.16643982111608
-3.2839277,28885.558852672577,82397,0.0032633265365635445,0.0,3.6028545,0.7608886,0.00522,1.6396931,-0.09844825,23.298770275920496,1.0,0.032459807,0.85460186,-8.24,3.5898001,-7.168477007658046,672998,1,0.17801,-2.4046721,-3.1259365,-0.008407061,82397,8.16746968943044
-3.2834725,28928.70387816429,82521,0.0032571772416114327,0.0,3.610873,0.7608657,0.00521,1.5654026,-0.07473907,23.29858962360015,1.0,0.032539103,0.8557336,-7.02,3.592209,-7.168551035493995,673998,1,0.02174,-2.4049807,-3.1332579,-0.008392462,82521,8.16754523091092
-3.2840312,28972.580407619476,82628,0.00321252127345376,0.0,3.6093173,0.76085174,0.00519,1.5847976,-0.076482154,23.29782126767289,1.0,0.033677563,0.858259,-8.54,3.5849643,-7.170015007019412,674998,1,0.15959,-2.3892884,-3.1129541,-0.00831208,82628,8.169010504913588
-3.2845755,29016.22749185562,82741,0.0029261241276462868,0.0,3.6195145,0.7608308,0.00518,1.5710238,-0.07709309,23.297239456429736,1.0,0.031365916,0.856734,-7.61,3.6100292,-7.170834290134274,675998,1,0.00695,-2.3827763,-3.0968025,-0.008365653,82741,8.169831159884458
-3.2846718,29058.773501634598,82857,0.0030189761901191735,0.0,3.6242216,0.76082313,0.00517,1.610421,-0.055051755,23.297542133425484,1.0,0.030256467,0.8580555,-7.04,3.606992,-7.171548571635468,676998,1,0.00588,-2.3991666,-3.1164165,-0.008332101,82857,8.170546845770424
-3.2853124,29100.47691321373,82967,0.0028078186706724634,0.0,3.618992,0.76080877,0.00516,1.6481988,-0.073810525,23.29851850957603,1.0,0.03079785,0.8604417,-8.2,3.593755,-7.172815697807562,677998,1,0.05795,-2.3989282,-3.1265059,-0.008253341,82967,8.171815300059059
